,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
1473, by the applicant Mungan, by the applicant Jody,,1030,1118
1474, case and advocate Investigation, case and advocate Christopher,,21505,12803
1475, a court designated by Fischbach, a court designated by Cheyenne,,19496,29727
1476, by the applicant JA, by the applicant William,,41722,3977
1477, by the applicant's representative Norman, by the applicant's representative Tony,,19636,8832
1478, the expert Josef, the expert Janice,,69,501
1479, was represented by Merdan, was represented by Mandy,,25604,10757
1480, by the applicant's representative Bescou, by the applicant's representative Alejandra,,280,15918
1481, case and advocate Gia, case and advocate Sabrina,,544,22267
1482, by the applicant's representative Nedelec, by the applicant's representative Gabriela,,66,10304
1483, the expert Ostra, the expert Caitlyn,,12044,6213
1484, by the applicant Waaben, by the applicant Abigail,,268,603
1485, by the applicant marinen, by the applicant Zachary,,42326,560
1486, by the respondent Donald, by the respondent Courtney,,3759,36677
1487, case and advocate Dağ, case and advocate Kendra,,33133,430
1488, was represented by Attorney, was represented by Margaret,,8123,19579
1489, was represented by Uzun, was represented by Traci,,403,32009
1490, the expert Majewski, the expert Tamara,,46151,3301
1491, a court designated by Vacher, a court designated by Zachary,,3493,560
1492, the expert Court, the expert Dustin,,3078,37616
1493, by the applicant's representative Sir, by the applicant's representative Andrew,,7361,6858
1494, by the respondent Böll, by the respondent Rachael,,297,3010
1495, by the applicant Hayriye, by the applicant Gabriela,,5948,10304
1496, a court designated by Sally, a court designated by William,,25737,3977
1497, by the respondent Llano, by the respondent Jasmine,,5733,3810
1498, case and advocate Fuller, case and advocate Jamie,,31863,17826
1499, the expert Brecknell, the expert Katelyn,,10076,77
1500, case and advocate Lars, case and advocate Jeffrey,,31239,19627
1501, by the applicant's representative Kirk, by the applicant's representative Curtis,,13855,25157
1502, the expert Ertan, the expert Zachary,,38006,560
1503, the expert Mucha, the expert Kristine,,64,500
1504, by the applicant's representative Mighty, by the applicant's representative David,,25532,3271
1505, by the applicant Osik, by the applicant Jacqueline,,1134,4470
1506, the expert Marc, the expert Kathy,,13067,33726
1507, a court designated by Tahery, a court designated by Kaitlin,,88,2815
1508, case and advocate Imhoff, case and advocate Meghan,,36092,6064
1509, case and advocate CUSTERS, case and advocate Yolanda,,4877,5282
1510, case and advocate Tezcan, case and advocate Kaitlyn,,5171,6213
1511, the expert Farmer, the expert Jennifer,,37755,16348
1512, was represented by Runowski, was represented by Kaylee,,12079,7197
1513, by the applicant's representative Handerek, by the applicant's representative Tamara,,18238,3301
1514, by the respondent Pierre, by the respondent Kathryn,,21204,48674
1515, case and advocate Ayhan, case and advocate Jeanette,,7637,5857
1516, the expert Hale, the expert Tina,,35056,35903
1517, by the applicant's representative Woolf, by the applicant's representative Joanna,,69,7697
1518, the expert Srdan, the expert Yolanda,,272,5282
1519, a court designated by Pastor, a court designated by Bradley,,38256,16182
1520, case and advocate Susan, case and advocate Kenneth,,14919,23632
1521, was represented by Baran, was represented by Jeffery,,272,1924
1522, by the applicant Drabble, by the applicant Darlene,,903,1734
1523, by the respondent Dilipak, by the respondent Mckenzie,,461,26389
1524, by the applicant Cortella, by the applicant Kaylee,,12627,7197
1525, the expert Kirpes, the expert Shelly,,12272,12810
1526, was represented by Gerger, was represented by Melinda,,1362,22261
1527, by the respondent Gould, by the respondent Eric,,39292,7651
1528, was represented by Kealey, was represented by Jeffery,,16730,1924
1529, by the respondent Piper, by the respondent Joseph,,33503,7212
1530, by the applicant für, by the applicant Traci,,25151,32009
1531, a court designated by Lyon, a court designated by Jennifer,,35193,16348
1532, the expert Koller, the expert Madeline,,49252,4470
1533, the expert Bitti, the expert Makayla,,72,5031
1534, a court designated by Albuquerque, a court designated by John,,38633,1757
1535, the expert Gremaud, the expert Yolanda,,463,5282
1536, by the applicant's representative Lennart, by the applicant's representative Kristine,,433,500
1537, by the applicant Sven, by the applicant Michael,,44611,3899
1538, a court designated by Turan, a court designated by Stacey,,272,25415
1539, case and advocate highest, case and advocate Christine,,4511,26088
1540, case and advocate Talbot, case and advocate Kelsey,,13645,4397
1541, by the applicant Wedekind, by the applicant Jermaine,,521,5718
1542, by the respondent Yioupa, by the respondent Yvonne,,8957,710
1543, was represented by Uhel, was represented by Sherry,,2978,563
1544, by the applicant's representative Lawrence, by the applicant's representative Mark,,13914,2940
1545, by the applicant's representative Caher, by the applicant's representative Jillian,,372,666
1546, the expert Kristiansen, the expert Adrienne,,268,710
1547, case and advocate Gloria, case and advocate Carmen,,38109,46137
1548, was represented by Nigar, was represented by Brandy,,283,10757
1549, case and advocate Hopmann, case and advocate Evelyn,,9038,6213
1550, was represented by Borg, was represented by Jennifer,,29004,16348
1551, a court designated by Bromley, a court designated by Renee,,1636,1453
1552, by the applicant's representative Matousek, by the applicant's representative Abigail,,74,603
1553, case and advocate Allard, case and advocate Alejandro,,446,47983
1554, the expert Ch, the expert Michael,,609,3899
1555, the expert Sevil, the expert Kristina,,2991,1437
1556, by the applicant's representative Karakuş, by the applicant's representative Alyssa,,46481,64
1557, a court designated by Schermers, a court designated by Deanna,,11056,7697
1558, by the applicant's representative Harazin, by the applicant's representative Yolanda,,259,5282
1559, case and advocate Nazif, case and advocate Kristina,,361,1437
1560, by the applicant May, by the applicant Travis,,1737,19804
1561, case and advocate Jim, case and advocate Jeffrey,,5395,19627
1562, a court designated by Emrullah, a court designated by Abigail,,22734,603
1563, by the respondent Reinprecht, by the respondent Rachael,,21474,3010
1564, by the applicant's representative Epp, by the applicant's representative Felicia,,381,33577
1565, the expert Claudius, the expert Rhonda,,3754,13533
1566, case and advocate Pearson, case and advocate Laurie,,31074,40811
1567, by the respondent Dublas, by the respondent Maureen,,21921,49851
1568, was represented by Szymon, was represented by Kaitlyn,,2144,6213
1569, by the applicant's representative Katya, by the applicant's representative Collin,,3972,259
1570, case and advocate Harald, case and advocate Terri,,1940,380
1571, the expert Unutmaz, the expert Makayla,,1031,5031
1572, by the applicant's representative Khanlar, by the applicant's representative Cristina,,21681,1437
1573, a court designated by Vostic, a court designated by Marissa,,15132,13808
1574, case and advocate Alain, case and advocate Terri,,391,380
1575, was represented by Waite, was represented by Brandy,,578,10757
1576, a court designated by Pinheiro, a court designated by Alejandra,,7058,15918
1577, the expert Renata, the expert Kiara,,1045,3301
1578, the expert Baltutan, the expert Jacqueline,,37878,4470
1579, by the respondent Hoyland, by the respondent Shelly,,1044,12810
1580, by the respondent Captain, by the respondent Danielle,,8599,39808
1581, the expert Kubicz, the expert Rhonda,,28051,13533
1582, by the applicant's representative Blades, by the applicant's representative Susan,,34776,14919
1583, case and advocate Lohmus, case and advocate Kaitlyn,,14664,6213
1584, by the applicant Sarah, by the applicant Anna,,10490,11735
1585, by the respondent Rangelov, by the respondent Mikayla,,709,5031
1586, the expert Edanur, the expert Kaitlyn,,333,6213
1587, by the applicant old, by the applicant Megan,,1468,27616
1588, was represented by Gürkan, was represented by Yvonne,,27541,710
1589, case and advocate Monteith, case and advocate Isabella,,342,43653
1590, the expert Osaze, the expert Sherry,,6201,563
1591, was represented by Somers, was represented by Janet,,39879,28111
1592, by the applicant's representative Medenica, by the applicant's representative Mckenzie,,3970,26389
1593, the expert Wynne, the expert Beverly,,45867,30633
1594, was represented by Davies, was represented by Calvin,,26618,25017
1595, the expert Poncet, the expert Katelyn,,316,77
1596, was represented by Fesih, was represented by Cheyenne,,4449,29727
1597, was represented by Ekin, was represented by Toni,,5116,14651
1598, case and advocate Friedrich, case and advocate Jessica,,46099,17352
1599, the expert Weatherby, the expert Kaylee,,1525,7197
1600, by the applicant million, by the applicant Hannah,,1510,26013
1601, was represented by Monika, was represented by Monique,,9232,2350
1602, a court designated by Muhtar, a court designated by Brandy,,38672,10757
1603, by the applicant's representative Brauer, by the applicant's representative Lorraine,,15573,23440
1604, by the applicant Özbekli, by the applicant Rebekah,,4528,993
1605, case and advocate Eon, case and advocate Kristin,,261,259
1606, by the applicant Aysel, by the applicant Maureen,,741,49851
1607, the expert Roman, the expert Craig,,7993,13854
1608, was represented by Crime, was represented by Christopher,,10003,12803
1609, a court designated by Gotkowicz, a court designated by Alyssa,,47982,64
1610, by the applicant Hayrullah, by the applicant Adriana,,22734,2271
1611, by the respondent Simont, by the respondent Lacey,,756,25415
1612, by the applicant's representative Wass, by the applicant's representative Michael,,32427,3899
1613, by the respondent Stephen, by the respondent Ashley,,7970,20899
1614, the expert Zekia, the expert Tammie,,544,494
1615, by the applicant Campbell, by the applicant Rebecca,,14327,23489
1616, by the applicant Owen, by the applicant Casey,,22605,21097
1617, by the applicant's representative Kristaq, by the applicant's representative Joanne,,30188,21952
1618, the expert Haider, the expert Jody,,1304,1118
1619, the expert Erwin, the expert Traci,,5404,32009
1620, a court designated by Esma, a court designated by Micheal,,2611,282
1621, was represented by Picard, was represented by Timothy,,36614,22283
1622, by the applicant's representative Cutanda, by the applicant's representative Zachary,,5282,560
1623, by the respondent Stuart, by the respondent Charles,,22559,7516
1624, a court designated by Sandra, a court designated by Jim,,32464,5395
1625, by the applicant Bamber, by the applicant Zachary,,7789,560
1626, was represented by Keskin, was represented by Rhonda,,5116,13533
1627, a court designated by Warsaw, a court designated by Stephanie,,32955,26085
1628, by the applicant's representative Gradek, by the applicant's representative Eileen,,74,42236
1629, a court designated by Schmitz, a court designated by Alyssa,,89,64
1630, the expert Gillardin, the expert Adrienne,,259,710
1631, a court designated by Akkurt, a court designated by Mckenzie,,3325,26389
1632, case and advocate Makin, case and advocate Tonya,,259,64
1633, by the applicant Walton, by the applicant Erik,,34468,22722
1634, by the respondent Jebens, by the respondent Debra,,641,430
1635, was represented by Oran, was represented by Tracey,,272,25415
1636, case and advocate Yücel, case and advocate Gabriella,,5276,12627
1637, by the respondent Russo, by the respondent John,,46855,1757
1638, by the respondent Nurcan, by the respondent Zachary,,5171,560
1639, case and advocate Bonnici, case and advocate Katelyn,,72,77
1640, a court designated by Dalila, a court designated by Zachary,,10102,560
1641, the expert Ekrem, the expert Bethany,,2787,1092
1642, was represented by Allende, was represented by Jeffery,,38396,1924
1643, by the respondent Burke, by the respondent Brittany,,23259,48773
1644, by the respondent Condron, by the respondent Rickey,,1313,2539
1645, a court designated by Aristu, a court designated by Lorraine,,84,23440
1646, case and advocate Piskowski, case and advocate Makayla,,12079,5031
1647, was represented by Ghatet, was represented by Reginald,,316,67
1648, the expert Xaver, the expert Debra,,8770,430
1649, a court designated by Piekara, a court designated by Phyllis,,3301,271
1650, was represented by Gibbs, was represented by Catherine,,41071,22578
1651, a court designated by Grant, a court designated by Ernest,,12181,34705
1652, by the applicant Sertkaya, by the applicant Stacie,,35372,494
1653, case and advocate Mohamud, case and advocate Alyssa,,463,64
1654, the expert Daw, the expert Matthew,,17552,9308
1655, case and advocate Vural, case and advocate Candace,,1523,558
1656, a court designated by Piaskowski, a court designated by Rebekah,,12079,993
1657, was represented by Glynn, was represented by Kelli,,12935,23225
1658, by the applicant's representative Dollé, by the applicant's representative Toni,,2634,14651
1659, the expert Hogg, the expert Karla,,10332,5031
1660, by the applicant's representative Avebury, by the applicant's representative Jacqueline,,10711,4470
1661, by the applicant Goran, by the applicant Jacqueline,,272,4470
1662, by the applicant's representative Marper, by the applicant's representative Colton,,525,1122
1663, was represented by Annino, was represented by Brianna,,2879,7697
1664, by the applicant Catalina, by the applicant Vickie,,1437,494
1665, by the applicant's representative Globe, by the applicant's representative Danny,,18260,15105
1666, a court designated by Grainger, a court designated by Brianna,,3889,7697
1667, by the respondent Gasyak, by the respondent Aimee,,461,68
1668, the expert Fuat, the expert Sabrina,,265,22267
1669, case and advocate Kazan, case and advocate Hailey,,272,9618
1670, by the respondent Genç, by the respondent Renee,,16175,1453
1671, the expert Rhodes, the expert Robert,,25656,5199
1672, by the applicant's representative Sean, by the applicant's representative Jennifer,,11465,16348
1673, by the applicant Gutfreund, by the applicant Abigail,,917,603
1674, by the applicant's representative MAIER, by the applicant's representative Leroy,,38311,726
1675, case and advocate Nurten, case and advocate Kristine,,1452,500
1676, a court designated by Snejana, a court designated by Abigail,,2271,603
1677, was represented by Selim, was represented by Stacey,,320,25415
1678, was represented by Heaney, was represented by Janice,,22297,501
1679, by the applicant Konig, by the applicant Jaclyn,,328,6213
1680, by the applicant's representative Nevzat, by the applicant's representative Stacie,,265,494
1681, a court designated by Kulik, a court designated by Marisa,,1134,9160
1682, a court designated by Mayerhofer, a court designated by Yvonne,,30288,710
1683, the expert Toman, the expert Jacqueline,,272,4470
1684, by the respondent Murray, by the respondent Michael,,12164,3899
1685, case and advocate EVANS, case and advocate Carla,,15037,5031
1686, by the applicant's representative McGarry, by the applicant's representative Gail,,6532,603
1687, was represented by Miebach, was represented by Rachael,,19496,3010
1688, by the applicant Budde, by the applicant Kayla,,2934,5031
1689, by the respondent Muhammad, by the respondent Christopher,,15870,12803
1690, was represented by Chapman, was represented by Jonathan,,29045,11232
1691, by the applicant Sales, by the applicant Tim,,17329,5045
1692, case and advocate Hill, case and advocate Elizabeth,,3327,10674
1693, was represented by Arnaud, was represented by Yvonne,,463,710
1694, by the applicant's representative Sandby, by the applicant's representative Rhonda,,1525,13533
1695, was represented by Bakay, was represented by Candice,,323,501
1696, a court designated by Lopez, a court designated by Peter,,22593,5613
1697, by the respondent Hervé, by the respondent Rebekah,,2634,993
1698, a court designated by Blackett, a court designated by Rhonda,,3087,13533
1699, by the applicant Eugene, by the applicant Elizabeth,,24532,10674
1700, by the respondent Pasoi, by the respondent Breanna,,23013,7697
1701, the expert Olkun, the expert Melinda,,28374,22261
1702, was represented by Jacquat, was represented by Bridget,,265,17484
1703, the expert Rozakis, the expert Kristine,,27321,500
1704, by the respondent Matzka, by the respondent Mikayla,,4914,5031
1705, by the applicant's representative Gałkowski, by the applicant's representative Kaitlyn,,26216,6213
1706, by the applicant's representative Franck, by the applicant's representative Sherry,,694,563
1707, the expert the, the expert Jeffrey,,262,19627
1708, by the applicant's representative Morris, by the applicant's representative Samuel,,14433,17100
1709, by the respondent Mohamed, by the respondent Michelle,,27469,16738
1710, the expert army, the expert Michelle,,5428,16738
1711, was represented by Grela, was represented by Yolanda,,64,5282
1712, a court designated by Altuntov, a court designated by Alyssa,,709,64
1713, by the applicant's representative Tretter, by the applicant's representative Jocelyn,,353,6213
1714, case and advocate Antonius, case and advocate Robyn,,3754,2047
1715, by the applicant's representative Mücek, by the applicant's representative Yolanda,,74,5282
1716, a court designated by Stafford, a court designated by Katherine,,30596,32719
1717, was represented by Gemalmaz, was represented by Kaitlyn,,1031,6213
1718, by the applicant's representative Senanik, by the applicant's representative Yolanda,,1134,5282
1719, by the applicant's representative Jody, by the applicant's representative Isabella,,1118,43653
1720, a court designated by Bolat, a court designated by Tanya,,265,34183
1721, a court designated by Araç, a court designated by Joann,,16175,1236
1722, by the respondent Ayala, by the respondent Colleen,,6081,20042
1723, by the applicant Olesen, by the applicant Alyssa,,268,64
1724, by the respondent Ortner, by the respondent Brandi,,1008,72
1725, by the applicant's representative Kammerer, by the applicant's representative Jermaine,,11882,5718
1726, a court designated by Nadarevic, a court designated by Abigail,,25531,603
1727, the expert Akçam, the expert Kaitlyn,,321,6213
1728, a court designated by Wanda, a court designated by Kayla,,5282,5031
1729, a court designated by Walker, a court designated by Kim,,10120,6502
1730, by the applicant's representative Hatem, by the applicant's representative Debra,,368,430
1731, by the respondent Letitia, by the respondent Brittney,,36723,1681
1732, by the applicant's representative Elena, by the applicant's representative Anthony,,37254,9953
1733, by the applicant's representative Else, by the applicant's representative Larry,,25974,13633
1734, was represented by Reissig, was represented by Rachael,,328,3010
1735, by the respondent Mottee, by the respondent Adrienne,,68,710
1736, by the applicant Terrasson, by the applicant Yvonne,,261,710
1737, a court designated by Jagander, a court designated by Tanya,,4066,34183
1738, by the applicant's representative Brandman, by the applicant's representative Stacey,,805,25415
1739, by the respondent Artur, by the respondent Zachary,,333,560
1740, the expert Stratford, the expert Kayla,,3841,5031
1741, by the applicant's representative Schreiner, by the applicant's representative Alyssa,,7274,64
1742, was represented by employer, was represented by Emma,,9749,18966
1743, was represented by Oğuz, was represented by Yesenia,,10277,544
1744, by the applicant's representative Derek, by the applicant's representative Diane,,20893,26542
1745, case and advocate Tizik, case and advocate Jermaine,,1134,5718
1746, by the applicant's representative Wolfgang, by the applicant's representative Brittany,,48566,48773
1747, the expert Browne, the expert Pamela,,46760,43341
1748, by the respondent Johansson, by the respondent Cristian,,44038,666
1749, the expert Raban, the expert Jacqueline,,272,4470
1750, by the applicant's representative Musaev, by the applicant's representative Cheyenne,,1990,29727
1751, by the applicant Hindmarsh, by the applicant Alyssa,,5406,64
1752, by the applicant's representative Johnny, by the applicant's representative Jonathan,,15470,11232
1753, the expert Beard, the expert Garrett,,41698,27540
1754, was represented by Jörg, was represented by Tammie,,70,494
1755, by the applicant Stephenson, by the applicant Elizabeth,,42838,10674
1756, by the applicant Horst, by the applicant Kayla,,301,5031
1757, case and advocate Queipo, case and advocate Reginald,,78,67
1758, by the respondent Kaba, by the respondent Erika,,15498,28716
1759, by the applicant Boca, by the applicant Colleen,,11216,20042
1760, the expert Benedykt, the expert Darryl,,21841,75
1761, case and advocate Kurdoğlu, case and advocate Kaitlyn,,2290,6213
1762, a court designated by Deveci, a court designated by Rebekah,,979,993
1763, was represented by Joly, was represented by Zachary,,3366,560
1764, was represented by Marilyn, was represented by Evan,,40769,21523
1765, a court designated by Quong, a court designated by Brandy,,506,10757
1766, a court designated by Kuhlen, a court designated by Tristan,,11925,4103
1767, by the respondent Selamet, by the respondent Kaitlyn,,316,6213
1768, by the applicant Bowers, by the applicant Marcia,,3618,544
1769, the expert Elban, the expert Kayla,,3820,5031
1770, by the applicant's representative Dalgetty, by the applicant's representative Abigail,,774,603
1771, was represented by Baki, was represented by Jonathon,,8182,12938
1772, was represented by Dolniak, was represented by Katelyn,,461,77
1773, case and advocate Barry, case and advocate James,,14488,3700
1774, by the applicant McClure, by the applicant Jacqueline,,495,4470
1775, by the applicant Emre, by the applicant Tracey,,260,25415
1776, was represented by Bener, was represented by Karina,,877,1437
1777, case and advocate Vesile, case and advocate Jacqueline,,576,4470
1778, case and advocate Morritt, case and advocate Gabriella,,715,12627
1779, a court designated by Katharina, a court designated by Kaitlyn,,1437,6213
1780, a court designated by Gisela, a court designated by Aimee,,10304,68
1781, case and advocate Heaton, case and advocate Karla,,261,5031
1782, by the applicant's representative next, by the applicant's representative Jason,,1306,8982
1783, by the respondent McKerr, by the respondent Debra,,8056,430
1784, by the respondent Littler, by the respondent Yvonne,,1754,710
1785, by the applicant Okan, by the applicant Sheri,,272,72
1786, the expert Yetgin, the expert Renee,,1655,1453
1787, by the respondent Lego, by the respondent Valerie,,33198,45603
1788, was represented by Grieves, was represented by Darlene,,1158,1734
1789, was represented by Avcı, was represented by Alyssa,,30102,64
1790, the expert Hoda, the expert Mackenzie,,11329,26389
1791, by the applicant's representative Feyyaz, by the applicant's representative Cheyenne,,1031,29727
1792, a court designated by Matscher, a court designated by Jasmine,,2044,3810
1793, by the respondent Serkis, by the respondent Rebekah,,271,993
1794, by the respondent Pamuk, by the respondent Jeanette,,2724,5857
1795, by the applicant Krüger, by the applicant Abigail,,1362,603
1796, by the applicant's representative Bereza, by the applicant's representative Madeline,,4496,4470
1797, was represented by Pióro, was represented by Darlene,,305,1734
1798, by the respondent Fibiger, by the respondent Tonya,,8254,64
1799, case and advocate Krystian, case and advocate Yvonne,,666,710
1800, by the applicant Earl, by the applicant Isaiah,,21647,29756
1801, by the applicant's representative Deak, by the applicant's representative Terri,,461,380
1802, was represented by Töre, was represented by Kaitlyn,,260,6213
1803, by the respondent Milan, by the respondent Kim,,21574,6502
1804, by the applicant Dominique, by the applicant Kristin,,2350,259
1805, by the applicant Dilek, by the applicant Gabriela,,74,10304
1806, by the applicant Zina, by the applicant Ashlee,,1437,7197
1807, a court designated by Begum, a court designated by Kristi,,388,72
1808, case and advocate Gigirey, case and advocate Alyssa,,88,64
1809, was represented by Wulff, was represented by Yolanda,,487,5282
1810, the expert Luc, the expert James,,7598,3700
1811, by the applicant's representative Hampson, by the applicant's representative Glenda,,1559,7438
1812, the expert Majcher, the expert Krista,,2044,64
1813, by the respondent McLeod, by the respondent Briana,,44559,2271
1814, case and advocate Ellis, case and advocate Tyler,,21299,14886
1815, by the applicant's representative Arestis, by the applicant's representative Tabitha,,271,64
1816, was represented by Magee, was represented by Jasmine,,68,3810
1817, by the applicant Dural, by the applicant Alisha,,1523,19388
1818, the expert Malaurie, the expert Yolanda,,494,5282
1819, by the respondent Frowein, by the respondent Jermaine,,259,5718
1820, by the respondent Emrah, by the respondent Caitlyn,,11392,6213
1821, was represented by Mohamoud, was represented by Abigail,,2778,603
1822, the expert Lagardère, the expert Kaitlyn,,35979,6213
1823, case and advocate Lieutenant, case and advocate Robert,,21586,5199
1824, the expert Matthias, the expert Brittney,,4448,1681
1825, the expert Wadham, the expert Jaclyn,,2763,6213
1826, a court designated by Mason, a court designated by Casey,,14737,21097
1827, was represented by Barış, was represented by Cheyenne,,46481,29727
1828, case and advocate Luz, case and advocate Colleen,,89,20042
1829, by the applicant Gregoria, by the applicant Jody,,7661,1118
1830, by the applicant's representative Steen, by the applicant's representative Kelsey,,268,4397
1831, by the applicant's representative Carol, by the applicant's representative Joseph,,5074,7212
1832, a court designated by her, a court designated by Ashley,,607,20899
1833, the expert Aygan, the expert Gabrielle,,1030,293
1834, by the respondent Rogers, by the respondent Frank,,15372,5278
1835, by the applicant's representative Dinç, by the applicant's representative Alisha,,16175,19388
1836, by the applicant Elens, by the applicant Bridget,,641,17484
1837, case and advocate Król, case and advocate Gabriella,,75,12627
1838, by the applicant Iwona, by the applicant Brandy,,4450,10757
1839, the expert Edwards, the expert Rebecca,,17381,23489
1840, a court designated by Christophe, a court designated by Annette,,43852,48115
1841, a court designated by Bramley, a court designated by Kendra,,1636,430
1842, by the applicant's representative Lindquist, by the applicant's representative Kristy,,30062,88
1843, was represented by Rewers, was represented by Johnathan,,364,6696
1844, by the applicant's representative Yolcu, by the applicant's representative Cheyenne,,27399,29727
1845, by the applicant Rowsell, by the applicant Lonnie,,7255,11952
1846, the expert Chemama, the expert Angelica,,1689,3970
1847, by the respondent Austrian, by the respondent Emily,,25691,17608
1848, the expert Adnan, the expert Dominique,,12647,2350
1849, was represented by Marianna, was represented by Eileen,,2616,42236
1850, was represented by Nicolaides, was represented by Zachary,,1460,560
1851, a court designated by Giovanni, a court designated by Tammy,,50191,50070
1852, by the applicant's representative Scott, by the applicant's representative Brian,,4746,8403
1853, was represented by Hasko, was represented by Alyssa,,78,64
1854, by the applicant Josep, by the applicant Colleen,,79,20042
1855, by the applicant's representative Young, by the applicant's representative Justin,,6960,10799
1856, by the respondent Steyn, by the respondent Micheal,,2047,282
1857, by the respondent Kugler, by the respondent Kaitlyn,,1754,6213
1858, by the applicant Næss, by the applicant Kaitlyn,,824,6213
1859, the expert Hamo, the expert Kristi,,78,72
1860, the expert Nowak, the expert Wanda,,461,5282
1861, was represented by Donat, was represented by Tamara,,265,3301
1862, a court designated by José, a court designated by Jamie,,36997,17826
1863, by the applicant Erkan, by the applicant Lorraine,,27541,23440
1864, case and advocate Botwright, case and advocate Zachary,,29995,560
1865, case and advocate Wheatley, case and advocate Caitlyn,,1636,6213
1866, by the applicant Mulet, by the applicant Sherry,,1616,563
1867, was represented by Gotchev, was represented by Shelly,,49916,12810
1868, by the applicant Zoilo, by the applicant Yvonne,,78,710
1869, was represented by Fikret, was represented by Kaitlyn,,1186,6213
1870, by the respondent Rachel, by the respondent Jennifer,,15984,16348
1871, was represented by year, was represented by Michael,,614,3899
1872, a court designated by Berzeg, a court designated by Cheyenne,,1533,29727
1873, by the respondent Françoise, by the respondent Brandi,,25678,72
1874, was represented by Hussain, was represented by Calvin,,47677,25017
1875, by the applicant's representative Demir, by the applicant's representative Jillian,,343,666
1876, case and advocate Kwiatek, case and advocate Rebekah,,74,993
1877, by the applicant Pinto, by the applicant Kristie,,20424,494
1878, by the applicant's representative Walter, by the applicant's representative Douglas,,15819,15796
1879, case and advocate Seeger, case and advocate Krystal,,1362,7757
1880, was represented by Eric, was represented by Carl,,7651,8124
1881, by the respondent Altın, by the respondent Katelyn,,77,77
1882, was represented by Santo, was represented by Tamara,,78,3301
1883, the expert Torgny, the expert Jocelyn,,3281,6213
1884, by the respondent Dependorf, by the respondent Darlene,,69,1734
1885, by the applicant Martha, by the applicant Beth,,27243,19223
1886, by the applicant's representative Matti, by the applicant's representative Jaclyn,,72,6213
1887, the expert Emmerson, the expert Tracie,,882,494
1888, the expert Harborg, the expert Jasmin,,23297,1084
1889, the expert Sauer, the expert Krista,,16261,64
1890, by the applicant's representative Keller, by the applicant's representative Matthew,,35999,9308
1891, the expert Marchowski, the expert Erika,,12079,28716
1892, by the respondent Alpaslan, by the respondent Mikayla,,9620,5031
1893, a court designated by Rio, a court designated by Maria,,15338,14200
1894, by the respondent Kaplan, by the respondent Anthony,,37105,9953
1895, by the applicant Dale, by the applicant Christian,,20412,4302
1896, by the respondent Karademir, by the respondent Darlene,,343,1734
1897, was represented by Pesukic, was represented by Kaitlin,,291,2815
1898, a court designated by Bakar, a court designated by Krista,,283,64
1899, by the applicant Fritsche, by the applicant Yolanda,,15952,5282
1900, by the applicant's representative Joshua, by the applicant's representative Steven,,20700,8239
1901, by the applicant's representative Ramírez, by the applicant's representative Mikayla,,21107,5031
1902, a court designated by Pakkan, a court designated by Tanya,,27541,34183
1903, by the applicant Zinnet, by the applicant Debra,,3262,430
1904, was represented by Lundum, was represented by Kristina,,388,1437
1905, the expert Hanau, the expert Candace,,559,558
1906, was represented by Çem, was represented by Alyssa,,368,64
1907, a court designated by Humphrey, a court designated by Micheal,,4364,282
1908, by the applicant Pakelli, by the applicant Alyssa,,15516,64
1909, by the applicant Velimir, by the applicant Kayla,,13057,5031
1910, by the applicant's representative Carswell, by the applicant's representative Briana,,4053,2271
1911, was represented by Harun, was represented by Tasha,,403,14715
1912, by the respondent Kirste, by the respondent Jasmine,,68,3810
1913, case and advocate Erden, case and advocate Brittney,,268,1681
1914, by the applicant's representative Stanislaw, by the applicant's representative Rebekah,,707,993
1915, the expert Bahattin, the expert Abigail,,259,603
1916, by the applicant Platou, by the applicant Jacqueline,,280,4470
1917, by the respondent Hickman, by the respondent Janice,,805,501
1918, by the applicant Botmeh, by the applicant Abigail,,71,603
1919, by the respondent Constable, by the respondent Gerald,,42077,27027
1920, the expert Esat, the expert Toni,,265,14651
1921, by the respondent Souza, by the respondent Sonya,,4496,64
1922, case and advocate Reiner, case and advocate Gabrielle,,7274,293
1923, by the respondent Vallat, by the respondent Dwayne,,265,43932
1924, a court designated by Spielmann, a court designated by Zachary,,9038,560
1925, by the applicant's representative Kate, by the applicant's representative Frederick,,16693,26113
1926, was represented by Muller, was represented by Ronald,,47508,14430
1927, by the applicant's representative Brown, by the applicant's representative Amanda,,4373,23040
1928, was represented by Keane, was represented by Susan,,46160,14919
1929, a court designated by Geer, a court designated by Zachary,,263,560
1930, the expert Üner, the expert Jaclyn,,1008,6213
1931, by the respondent Inger, by the respondent Ruben,,1362,268
1932, the expert Bruna, the expert Zachary,,9613,560
1933, by the applicant's representative Sendecki, by the applicant's representative Abigail,,49108,603
1934, by the applicant Bernard, by the applicant Megan,,16197,27616
1935, case and advocate Teslim, case and advocate Kendra,,2475,430
1936, by the respondent Alaattin, by the respondent Darlene,,259,1734
1937, the expert Gabsa, the expert Jermaine,,64,5718
1938, by the applicant Battenstein, by the applicant Kari,,37975,2743
1939, the expert Terry, the expert Jeremy,,14286,11753
1940, a court designated by Salduz, a court designated by Adrienne,,89,710
1941, the expert Rocha, the expert Kaitlyn,,64,6213
1942, the expert Hök, the expert Alejandra,,74,15918
1943, by the applicant Ocak, by the applicant Stacie,,461,494
