,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
1604, by the respondent Boruc, by the respondent Zachary,,1754,658
1605, by the applicant Brenda, by the applicant Hannah,,89034,47261
1606, by the applicant Helena, by the applicant Ricky,,71946,65793
1607, case and advocate Mette, case and advocate Zachary,,665,658
1608, a court designated by Havers, a court designated by Zachary,,21565,658
1609, the expert Brigid, the expert Janice,,20926,558
1610, by the applicant's representative Fischer, by the applicant's representative Cheryl,,61916,79837
1611, by the respondent Hale, by the respondent Benjamin,,66151,29311
1612, the expert COOPER, the expert Tammy,,46365,2408
1613, by the applicant Henryk, by the applicant Kristin,,74,258
1614, by the applicant Lennart, by the applicant Katelyn,,471,77
1615, by the applicant's representative Thomas, by the applicant's representative Gary,,11108,23826
1616, a court designated by Hamilton, a court designated by Cory,,23176,63528
1617, by the applicant's representative Esma, by the applicant's representative Sheri,,1728,72
1618, by the applicant Rafał, by the applicant Jermaine,,4594,68
1619, by the applicant's representative Guard, by the applicant's representative Paul,,12262,6898
1620, a court designated by Musiał, a court designated by Roberta,,34284,64
1621, was represented by Reiner, was represented by Bethany,,10453,3767
1622, by the applicant's representative Gray, by the applicant's representative Kyle,,23366,30259
1623, the expert Lea, the expert Mindy,,64,88
1624, by the respondent Findlay, by the respondent Nathaniel,,6651,12046
1625, by the respondent Llano, by the respondent Reginald,,5652,67
1626, by the applicant Hammern, by the applicant Debra,,932,14383
1627, the expert Kamal, the expert Annette,,278,78728
1628, by the respondent Sir, by the respondent Jacob,,16759,24521
1629, by the applicant's representative Capeau, by the applicant's representative Kristin,,2863,258
1630, case and advocate Christophe, case and advocate Marissa,,80409,21429
1631, the expert Weber, the expert Catherine,,55520,41563
1632, by the respondent Prinz, by the respondent Rhonda,,40522,18194
1633, case and advocate Blum, case and advocate Charlene,,372,34191
1634, by the applicant's representative George, by the applicant's representative Courtney,,9857,70682
1635, case and advocate Levits, case and advocate Terri,,1199,461
1636, by the applicant Carswell, by the applicant Rhonda,,9157,18194
1637, by the respondent Hansen, by the respondent Phillip,,57153,58709
1638, was represented by Estermann, was represented by Yvonne,,17562,28952
1639, case and advocate Lidia, case and advocate Brianna,,685,12642
1640, the expert Issı, the expert Sherri,,3777,461
1641, a court designated by Rydz, a court designated by Tamara,,37877,5059
1642, was represented by Erk, was represented by Tanya,,74,24074
1643, by the applicant's representative Tanju, by the applicant's representative Colleen,,8613,39662
1644, case and advocate Salim, case and advocate Vickie,,318,645
1645, a court designated by Kurt, a court designated by Eric,,42923,16247
1646, a court designated by Mäder, a court designated by Kellie,,1107,645
1647, by the applicant's representative Martens, by the applicant's representative Joanne,,724,20368
1648, by the applicant Roger, by the applicant Shannon,,28507,53663
1649, case and advocate Cabo, case and advocate Kendra,,78,956
1650, by the applicant's representative Kennedy, by the applicant's representative Maurice,,23651,67429
1651, case and advocate Detective, case and advocate Paula,,55279,61153
1652, by the applicant Mandal, by the applicant Dale,,88879,36728
1653, was represented by Hoffmann, was represented by Tracey,,17562,88
1654, by the applicant's representative Bertelsen, by the applicant's representative Tanya,,41145,24074
1655, a court designated by Hans, a court designated by Lisa,,24807,28556
1656, by the respondent Nurse, by the respondent Jeffrey,,48776,41007
1657, was represented by Botmeh, was represented by Phyllis,,2636,285
1658, by the applicant Manuel, by the applicant Bobby,,43581,37381
1659, by the applicant's representative Otty, by the applicant's representative Robyn,,1881,1872
1660, by the applicant his, by the applicant Matthew,,806,18939
1661, by the applicant's representative Smit, by the applicant's representative Kayla,,1763,4260
1662, a court designated by Reinprecht, a court designated by Alisha,,13920,64
1663, by the applicant's representative Matousek, by the applicant's representative Katelyn,,74,77
1664, by the respondent Boel, by the respondent Alyssa,,301,52107
1665, the expert Hacı, the expert Terri,,125403,461
1666, by the applicant Buckland, by the applicant Marissa,,1933,21429
1667, a court designated by Zumtobel, a court designated by Yvonne,,77106,28952
1668, a court designated by Delahaye, a court designated by Priscilla,,59955,6241
1669, by the applicant's representative Moutrie, by the applicant's representative Kelsey,,8927,92467
1670, a court designated by Lesław, a court designated by Monique,,97248,2372
1671, was represented by Johnston, was represented by Marc,,60482,18880
1672, by the applicant's representative Bullen, by the applicant's representative Tammy,,268,2408
1673, by the applicant İşcan, by the applicant Zachary,,4814,658
1674, the expert Apaydın, the expert Jeffery,,139959,722
1675, a court designated by Johannessen, a court designated by Zachary,,38809,658
1676, by the applicant Baskin, by the applicant Yvonne,,258,28952
1677, the expert Nesip, the expert Latoya,,573,46062
1678, by the applicant's representative Çelen, by the applicant's representative Rachael,,8398,5891
1679, by the applicant's representative Williamson, by the applicant's representative Melissa,,68531,47048
1680, by the applicant Michelangelo, by the applicant Jeanette,,87910,6535
1681, a court designated by Sayar, a court designated by Jeffery,,277,722
1682, case and advocate Nuran, case and advocate Alvin,,26014,9603
1683, by the applicant's representative Emin, by the applicant's representative Roy,,80400,11038
1684, by the respondent Keating, by the respondent Brandy,,1095,13331
1685, by the applicant's representative Murphy, by the applicant's representative Daniel,,29953,15118
1686, by the applicant's representative Tomás, by the applicant's representative Melinda,,7061,17416
1687, a court designated by Emine, a court designated by Kelsey,,482,92467
1688, a court designated by Çalış, a court designated by Cassandra,,137874,81242
1689, case and advocate Drabek, case and advocate Cheyenne,,1225,25136
1690, by the applicant's representative Grace, by the applicant's representative William,,31071,12375
1691, a court designated by Nicolet, a court designated by Bridget,,1149,455
1692, the expert Craighead, the expert Gail,,1983,604
1693, case and advocate Nursal, case and advocate Tricia,,278,24024
1694, case and advocate Tekalp, case and advocate Tammie,,79,645
1695, by the applicant Gordon, by the applicant Adam,,25867,15037
1696, was represented by Kanar, was represented by Kendra,,277,956
1697, a court designated by Moser, a court designated by Sherry,,261,5400
1698, by the respondent Pal, by the respondent Ricardo,,10925,65950
1699, by the applicant's representative Burke, by the applicant's representative Jeremy,,49623,27118
1700, the expert Nouredine, the expert Mckenzie,,482,13536
1701, case and advocate Lutz, case and advocate Hayley,,32997,3179
1702, by the respondent Kalkan, by the respondent Darryl,,276,75
1703, by the applicant Diran, by the applicant Marissa,,276,21429
1704, was represented by Arslan, was represented by Mckenzie,,276,13536
1705, the expert Siess, the expert Tamara,,433,5059
1706, was represented by Bowman, was represented by James,,84596,7801
1707, a court designated by Sampaio, a court designated by Cheyenne,,815,25136
1708, by the applicant's representative Turnberg, by the applicant's representative Kristin,,7725,258
1709, by the applicant's representative McLachlin, by the applicant's representative Alejandra,,3732,23274
1710, by the applicant's representative Colomer, by the applicant's representative Bethany,,25359,3767
1711, a court designated by Caen, a court designated by Daryl,,268,77808
1712, the expert Playle, the expert Dwayne,,273,89562
1713, by the respondent Avci, by the respondent Ariana,,5855,3362
1714, by the respondent Vural, by the respondent Kristina,,4176,2210
1715, by the respondent Hamdi, by the respondent Tonya,,8579,64
1716, a court designated by Buket, a court designated by Misty,,295,88
1717, was represented by Romuald, was represented by Yvonne,,67,28952
1718, by the respondent Romaniuk, by the respondent Phyllis,,3101,285
1719, by the applicant's representative Dag, by the applicant's representative Rachel,,77027,31432
1720, the expert Hassan, the expert Dale,,59677,36728
1721, a court designated by Santo, a court designated by Justin,,76637,22467
1722, was represented by Lundum, was represented by Cristian,,372,1103
1723, was represented by Damla, was represented by Kristine,,4260,482
1724, case and advocate Erol, case and advocate Melvin,,1080,9603
1725, case and advocate Lustig, case and advocate Duane,,343,2145
1726, by the applicant Emre, by the applicant Kelsey,,265,92467
1727, by the respondent Berzeg, by the respondent Reginald,,791,67
1728, by the applicant's representative Hilgartner, by the applicant's representative Kaitlyn,,1194,18013
1729, by the applicant Prince, by the applicant Cristina,,19351,99114
1730, by the applicant's representative Michelson, by the applicant's representative Kristi,,21395,72
1731, a court designated by Crime, a court designated by James,,23900,7801
1732, a court designated by Creighton, a court designated by Mathew,,87773,365
1733, the expert Lenz, the expert Rhonda,,16597,18194
1734, was represented by Keegan, was represented by Tammy,,15756,2408
1735, a court designated by Maynard, a court designated by Vicki,,96932,72
1736, by the respondent Hjerm, by the respondent Alejandra,,4195,23274
1737, by the applicant's representative Riepan, by the applicant's representative Darryl,,848,75
1738, by the respondent Kronfeldner, by the respondent Kaitlyn,,1194,18013
1739, the expert Paulsen, the expert Melinda,,11759,17416
1740, a court designated by Dupeux, a court designated by Kaitlyn,,2200,18013
1741, by the applicant Altan, by the applicant Stacey,,276,55920
1742, a court designated by Samuel, a court designated by Linda,,31907,38062
1743, the expert Green, the expert Kim,,7840,13509
1744, by the respondent Zelenka, by the respondent Priscilla,,4554,6241
1745, a court designated by McKone, a court designated by Colleen,,603,39662
1746, by the applicant Biszta, by the applicant Cheyenne,,2565,25136
1747, a court designated by Hadley, a court designated by Duane,,3179,2145
1748, by the applicant VL, by the applicant Damon,,60222,72249
1749, by the applicant Helen, by the applicant William,,42781,12375
1750, by the applicant's representative Szücs, by the applicant's representative Kellie,,4837,645
1751, by the applicant's representative Court, by the applicant's representative David,,7154,6798
1752, by the applicant's representative McCartney, by the applicant's representative Joseph,,90393,15115
1753, case and advocate Wiarda, case and advocate Sheri,,71526,72
1754, by the respondent in, by the respondent Carl,,304,21998
1755, by the applicant's representative Ronny, by the applicant's representative Joann,,3834,1020
1756, case and advocate Malaurie, case and advocate Rebekah,,645,1466
1757, case and advocate Jakob, case and advocate Janice,,674,558
1758, by the applicant's representative Gartner, by the applicant's representative Kerri,,92307,461
1759, case and advocate Adnan, case and advocate Kirsten,,18759,268
1760, a court designated by William, a court designated by Jeffrey,,12375,41007
1761, the expert Napier, the expert Kayla,,1268,4260
1762, by the applicant's representative Nazım, by the applicant's representative Ruben,,37304,268
1763, by the applicant's representative Sullivan, by the applicant's representative Heather,,41989,46263
1764, by the applicant's representative Sæther, by the applicant's representative Rebekah,,696,1466
1765, by the respondent Hussain, by the respondent Shelia,,466,35929
1766, by the respondent Kalaç, by the respondent Rebekah,,3131,1466
1767, by the applicant Claude, by the applicant Marie,,74330,32016
1768, case and advocate Akın, case and advocate Abigail,,16116,84206
1769, by the respondent Hind, by the respondent Noah,,19825,41984
1770, a court designated by Patten, a court designated by Belinda,,14456,17416
1771, case and advocate Dieter, case and advocate Kayla,,1404,4260
1772, by the respondent Nuri, by the respondent Darin,,6070,258
1773, by the applicant's representative Dodsworth, by the applicant's representative Kayla,,60731,4260
1774, a court designated by Penias, a court designated by Ariana,,3473,3362
1775, case and advocate Liebl, case and advocate Kristin,,2024,258
1776, by the applicant Saïd, by the applicant Cheyenne,,67,25136
1777, by the applicant's representative Zander, by the applicant's representative Bianca,,8199,924
1778, was represented by Ümit, was represented by Debra,,1763,14383
1779, by the applicant's representative Kumral, by the applicant's representative Tonya,,3461,64
1780, by the applicant's representative Cózar, by the applicant's representative Brianna,,55900,12642
1781, by the applicant's representative Şahap, by the applicant's representative Reginald,,391,67
1782, the expert Strömberg, the expert Kaitlin,,7725,3732
1783, case and advocate Dubrocard, case and advocate Aimee,,4951,68
1784, was represented by Torun, was represented by Annette,,359,78728
1785, a court designated by Edwards, a court designated by Mark,,36763,4389
1786, the expert Catteneo, the expert Gwendolyn,,78,1872
1787, was represented by Deak, was represented by Darlene,,585,34191
1788, by the respondent Lise, by the respondent Sherri,,1064,461
1789, by the applicant's representative Stephen, by the applicant's representative Ashley,,18095,37118
1790, by the respondent MERK, by the respondent Kelsey,,42,92467
1791, case and advocate Baker, case and advocate Jennifer,,28392,29650
1792, by the applicant's representative Kammerer, by the applicant's representative Yolanda,,261,9817
1793, the expert Kumenda, the expert Brandi,,9696,72
1794, by the applicant's representative Mungan, by the applicant's representative Sherry,,51188,5400
1795, was represented by Matthews, was represented by Ellen,,50684,46585
1796, a court designated by Madame, a court designated by Bryan,,83176,36353
1797, by the respondent Christer, by the respondent Angelica,,1571,3001
1798, by the applicant's representative Ordorika, by the applicant's representative Alisha,,11496,64
1799, a court designated by Başara, a court designated by Debra,,5059,14383
1800, case and advocate Hauser, case and advocate Jillian,,872,1103
1801, by the applicant's representative Araç, by the applicant's representative Marissa,,3131,21429
1802, by the applicant's representative Interest, by the applicant's representative Melissa,,24106,47048
1803, by the applicant's representative Max, by the applicant's representative Donald,,7487,9453
1804, case and advocate Rodriguez, case and advocate Raymond,,40632,42570
1805, a court designated by Dergah, a court designated by Tammie,,1466,645
1806, the expert Korgul, the expert Yolanda,,360,9817
1807, the expert Fitzgerald, the expert April,,61214,5813
1808, case and advocate Gerard, case and advocate Tara,,81118,69697
1809, by the applicant's representative Aziz, by the applicant's representative Erika,,449,40454
1810, a court designated by Kley, a court designated by Micheal,,3179,278
1811, by the applicant Officer, by the applicant Todd,,19577,29434
1812, by the applicant's representative Gerger, by the applicant's representative Erika,,1389,40454
1813, a court designated by Daniel, a court designated by Kelly,,15118,18661
1814, was represented by Monteith, was represented by Sonya,,410,64
1815, by the applicant Tommaso, by the applicant Katelyn,,78,77
1816, a court designated by Salih, a court designated by Tammy,,6996,2408
1817, case and advocate Gerald, case and advocate Eric,,54257,16247
1818, a court designated by Emery, a court designated by Brittney,,722,3437
1819, by the applicant's representative Muhtat, by the applicant's representative Kaitlyn,,266,18013
1820, case and advocate Thorpe, case and advocate Felicia,,375,24024
1821, by the respondent Cabral, by the respondent Alyssa,,3461,52107
1822, by the applicant's representative Konak, by the applicant's representative Sherry,,585,5400
1823, the expert Man, the expert Amanda,,2363,41759
1824, case and advocate Samar, case and advocate Tina,,85256,63687
1825, by the applicant's representative De, by the applicant's representative Billy,,1581,32819
1826, by the applicant's representative Copp, by the applicant's representative Susan,,80999,29933
1827, case and advocate Fabrice, case and advocate Charlene,,23120,34191
1828, by the respondent Steel, by the respondent Jennifer,,12500,29650
1829, the expert Norden, the expert Desiree,,27784,68
1830, a court designated by Beckett, a court designated by Zachary,,84829,658
1831, case and advocate Hediye, case and advocate Mckenzie,,9011,13536
1832, the expert Güngil, the expert Jermaine,,321,68
1833, by the applicant's representative Öneren, by the applicant's representative Tammie,,268,645
1834, by the respondent Haluk, by the respondent Caitlin,,3101,3732
1835, by the respondent Güzel, by the respondent Adam,,141378,15037
1836, the expert Cork, the expert Joel,,51936,38347
1837, was represented by Tekin, was represented by Tamara,,258,5059
1838, a court designated by Pastor, a court designated by Justin,,58666,22467
1839, was represented by Fragner, was represented by Shelly,,39438,11896
1840, by the applicant's representative Semra, by the applicant's representative Yvette,,956,57230
1841, by the respondent Elmer, by the respondent Kayla,,1174,4260
1842, was represented by Colombani, was represented by Renee,,5559,68
1843, by the applicant's representative Commanding, by the applicant's representative Zachary,,287,658
1844, by the applicant's representative Hroar, by the applicant's representative Jocelyn,,277,91509
1845, case and advocate Austria, case and advocate Katherine,,34898,61326
1846, by the respondent Sofiika, by the respondent Jermaine,,11496,68
1847, a court designated by Birsen, a court designated by Kendra,,11759,956
1848, by the applicant's representative GP, by the applicant's representative Michael,,23690,7937
1849, by the applicant's representative Rolf, by the applicant's representative Kelsey,,8095,92467
1850, the expert Robathin, the expert Kaitlyn,,258,18013
1851, by the applicant Tutgun, by the applicant Dwayne,,13259,89562
1852, by the applicant Catalan, by the applicant Samuel,,80844,31907
1853, by the applicant Zappelli, by the applicant Aimee,,20508,68
1854, by the respondent CEN, by the respondent Karla,,953,4260
1855, by the applicant's representative Sally, by the applicant's representative Ian,,52291,28235
1856, by the applicant Maruste, by the applicant Brianna,,85660,12642
1857, by the applicant's representative Gully, by the applicant's representative Shari,,21965,2780
1858, case and advocate Cem, case and advocate Eileen,,336,90694
1859, was represented by Oleg, was represented by Nathaniel,,1937,12046
1860, a court designated by Weh, a court designated by Caitlin,,71,3732
1861, by the respondent Recep, by the respondent Gabrielle,,31652,6712
1862, the expert Güven, the expert Brianna,,1037,12642
1863, the expert Upper, the expert Kyle,,30614,30259
1864, case and advocate Farinha, case and advocate Colleen,,43238,39662
1865, by the respondent Atilla, by the respondent Kari,,6241,2780
1866, the expert Kita, the expert Desiree,,6255,68
1867, the expert Artur, the expert Micheal,,324,278
1868, case and advocate Kiraz, case and advocate Zachary,,1370,658
1869, by the respondent Jody, by the respondent Maureen,,1076,95572
1870, was represented by Sibel, was represented by Sabrina,,68595,39971
1871, by the applicant's representative Potiez, by the applicant's representative Brandi,,73366,72
1872, was represented by Yağmur, was represented by Reginald,,65106,67
1873, the expert Bernadette, the expert Rebekah,,6535,1466
1874, the expert Aydin, the expert Tammy,,72811,2408
1875, case and advocate Sandström, case and advocate Yolanda,,85584,9817
1876, by the applicant Cantürk, by the applicant Kaitlyn,,74,18013
1877, by the applicant Göhler, by the applicant Kaitlyn,,1536,18013
1878, was represented by Stenberg, was represented by Selena,,55836,7157
1879, by the respondent Niyazi, by the respondent Yvonne,,17812,28952
1880, was represented by Erik, was represented by Joshua,,41346,39492
1881, by the applicant's representative Hardiman, by the applicant's representative Kristin,,39210,258
1882, by the applicant's representative Wingert, by the applicant's representative Debra,,529,14383
1883, by the applicant Fordham, by the applicant Gabrielle,,5604,6712
1884, by the applicant's representative Ladent, by the applicant's representative Charlene,,306,34191
1885, was represented by Teitgen, was represented by Katelyn,,4370,77
1886, by the respondent Rio, by the respondent Thomas,,26961,11108
1887, the expert Ekiz, the expert Stacey,,449,55920
1888, by the applicant's representative Kıyak, by the applicant's representative Kaitlyn,,585,18013
1889, by the respondent Fieldsend, by the respondent Alvin,,6681,9603
1890, by the applicant McGuinness, by the applicant Hailey,,70673,17801
1891, the expert McMillan, the expert Cheyenne,,276,25136
1892, by the respondent Finlay, by the respondent Caitlin,,6651,3732
1893, the expert Annie, the expert Victoria,,51989,22417
1894, by the applicant's representative Bülbül, by the applicant's representative Darryl,,35524,75
1895, by the applicant's representative Orhan, by the applicant's representative Debra,,9917,14383
1896, was represented by McCrory, was represented by Reginald,,679,67
1897, by the applicant's representative Alfred, by the applicant's representative Brian,,41492,17083
1898, by the applicant Abbas, by the applicant Dana,,70145,46613
1899, was represented by Jarzyński, was represented by Loretta,,129451,2565
1900, case and advocate Evrenos, case and advocate Katelyn,,436,77
1901, the expert Sol, the expert Daniel,,11473,15118
1902, by the respondent Perrin, by the respondent Tammy,,258,2408
1903, a court designated by Palm, a court designated by Nicholas,,32478,39696
1904, by the applicant Gacon, by the applicant Sherry,,443,5400
1905, a court designated by Kenny, a court designated by Nathan,,48319,36737
1906, a court designated by Farmer, a court designated by James,,67464,7801
1907, by the applicant Schaller, by the applicant Tracey,,13956,88
1908, by the respondent Emmer, by the respondent Renee,,1174,68
1909, by the respondent Dillon, by the respondent Kenneth,,82566,48398
1910, by the respondent Buldu, by the respondent Sheri,,1054,72
1911, the expert Ivar, the expert Melinda,,947,17416
1912, case and advocate Ursula, case and advocate Jeffery,,5607,722
1913, case and advocate Hajiyev, case and advocate Tammie,,5120,645
1914, by the respondent Aday, by the respondent Robyn,,1292,1872
1915, by the applicant Liesch, by the applicant Darius,,331,40221
1916, was represented by Türk, was represented by Michael,,126441,7937
1917, by the respondent Lister, by the respondent Terri,,1571,461
1918, by the applicant Kress, by the applicant Vicki,,673,72
1919, by the applicant Dakir, by the applicant Kristina,,404,2210
1920, by the applicant Tafelmacher, by the applicant Gwendolyn,,11007,1872
1921, by the applicant Tayfun, by the applicant Caitlin,,11894,3732
1922, by the respondent Khanlar, by the respondent Kelli,,13796,20508
1923, by the applicant's representative Resul, by the applicant's representative Zachary,,360,658
1924, was represented by Gallego, was represented by Jermaine,,78,68
1925, by the applicant Tony, by the applicant Dakota,,18528,27872
1926, the expert police, the expert Rebecca,,4282,44457
1927, by the applicant's representative Clémentine, by the applicant's representative Mckenzie,,482,13536
1928, by the applicant's representative Pérez, by the applicant's representative Nichole,,22741,1263
1929, case and advocate Tanbay, case and advocate Duane,,46264,2145
1930, by the applicant's representative Duncan, by the applicant's representative Mary,,41309,10244
1931, by the applicant's representative Adem, by the applicant's representative Brandy,,336,13331
1932, case and advocate Schroeter, case and advocate Ashlee,,1404,8501
1933, a court designated by Sungurlu, a court designated by Yolanda,,84,9817
1934, the expert Eliane, the expert Karina,,2145,2210
1935, was represented by Akan, was represented by Felicia,,8656,24024
1936, a court designated by Military, a court designated by Adam,,26960,15037
1937, by the applicant's representative Richmond, by the applicant's representative Diane,,34248,53090
1938, a court designated by Kılıç, a court designated by Kaitlyn,,3131,18013
1939, by the applicant Ruken, by the applicant Jeffery,,2712,722
1940, by the applicant's representative Renoldner, by the applicant's representative Yolanda,,1194,9817
1941, by the applicant Mateo, by the applicant Deanna,,78,12642
1942, by the respondent Nusret, by the respondent Reginald,,2122,67
1943, a court designated by Sadık, a court designated by Traci,,40890,24464
1944, by the applicant's representative Tingle, by the applicant's representative Jaclyn,,2173,18013
1945, was represented by Steininger, was represented by Tricia,,5137,24024
1946, case and advocate Linder, case and advocate Chelsey,,5744,92467
1947, by the applicant Abdul, by the applicant Lindsey,,51598,64279
1948, was represented by Müller, was represented by Julia,,98918,39294
1949, was represented by Kwiatkowski, was represented by Yolanda,,70124,9817
1950, case and advocate Önen, case and advocate Tamara,,12495,5059
1951, by the applicant Badem, by the applicant Marissa,,336,21429
1952, by the respondent Lenin, by the respondent Martin,,62812,11565
1953, by the applicant Meyrem, by the applicant Kristina,,1826,2210
1954, case and advocate Gökdağ, case and advocate Katelyn,,136768,77
1955, by the applicant's representative Andersson, by the applicant's representative Colton,,930,777
1956, case and advocate HAINES, case and advocate Jocelyn,,1570,91509
1957, by the respondent Sanz, by the respondent Kendra,,89,956
1958, by the applicant Power, by the applicant Mary,,7420,10244
1959, by the respondent Connolly, by the respondent Jeanette,,8618,6535
1960, by the applicant's representative Faucheux, by the applicant's representative Aimee,,2200,68
1961, was represented by Kır, was represented by Ruben,,29233,268
1962, by the applicant Semir, by the applicant Terrence,,404,15892
1963, by the applicant Athan, by the applicant Misty,,276,88
1964, a court designated by Walumba, a court designated by Shawna,,70569,3376
1965, by the applicant's representative Hofer, by the applicant's representative Tracey,,802,88
1966, a court designated by Macias, a court designated by Stacie,,3473,46283
1967, case and advocate STILLER, case and advocate Debra,,640,14383
1968, case and advocate Professor, case and advocate Lisa,,16642,28556
1969, by the applicant Bogusław, by the applicant Phyllis,,97248,285
1970, a court designated by Servet, a court designated by Adrienne,,295,25136
1971, the expert Mesut, the expert Erika,,332,40454
1972, by the applicant Tunç, by the applicant Briana,,3131,3362
1973, case and advocate Diana, case and advocate Lisa,,44409,28556
1974, case and advocate Schwarzinger, case and advocate Terrance,,5137,681
1975, case and advocate Brunhart, case and advocate Mandy,,46389,13331
1976, the expert Seddon, the expert Melinda,,15007,17416
1977, case and advocate Hirst, case and advocate Abigail,,864,84206
1978, the expert Necmi, the expert Kayla,,8155,4260
1979, by the applicant Piskowski, by the applicant Priscilla,,28284,6241
1980, by the applicant's representative Genevois, by the applicant's representative Kellie,,285,645
1981, case and advocate Wainwright, case and advocate Reginald,,52752,67
1982, was represented by Jyrinki, was represented by Yolanda,,49409,9817
1983, the expert Schärf, the expert Mikayla,,8052,4260
1984, a court designated by Oğuz, a court designated by Kellie,,5197,645
1985, a court designated by guardias, a court designated by Kendra,,3473,956
1986, case and advocate Lewis, case and advocate Manuel,,20607,43581
1987, a court designated by Eyl, a court designated by Lauren,,135120,42360
1988, was represented by Paluch, was represented by Marissa,,1387,21429
1989, by the applicant Kück, by the applicant Tammy,,19358,2408
1990, was represented by Brough, was represented by Angelica,,1432,3001
1991, by the respondent Dirk, by the respondent Tina,,83929,63687
1992, by the applicant Bloom, by the applicant Daniel,,24503,15118
1993, the expert Palme, the expert Debra,,2660,14383
1994, case and advocate Schummer, case and advocate Breanna,,62273,12642
1995, by the applicant Caron, by the applicant Candice,,263,558
1996, case and advocate Białas, case and advocate Zachary,,300,658
1997, was represented by Meygil, was represented by Darlene,,60787,34191
1998, by the applicant Ely, by the applicant Tracey,,398,88
1999, case and advocate Mooren, case and advocate Kelsey,,77,92467
2000, by the applicant Marc, by the applicant Megan,,18880,54529
2001, the expert Cvetan, the expert Loretta,,276,2565
2002, by the applicant Coolican, by the applicant Kristin,,7065,258
2003, by the applicant's representative Madden, by the applicant's representative Jerry,,83583,28708
2004, by the respondent Holland, by the respondent Michael,,37815,7937
2005, case and advocate Ladner, case and advocate Micheal,,1194,278
2006, case and advocate Subaşi, case and advocate Kaitlin,,78895,3732
2007, by the respondent Lisiak, by the respondent Yvonne,,585,28952
2008, by the respondent Rudi, by the respondent Norma,,20536,64
2009, the expert Bitti, the expert Alyssa,,71766,52107
2010, case and advocate Warsaw, case and advocate Cody,,72176,57282
2011, by the applicant's representative Banasik, by the applicant's representative Katelyn,,1579,77
2012, was represented by Thierry, was represented by Monique,,5400,2372
2013, the expert Marcus, the expert Alexander,,35683,20042
2014, by the respondent Demetriou, by the respondent Reginald,,283,67
2015, by the applicant's representative Wilhelmina, by the applicant's representative Kaitlyn,,75435,18013
2016, the expert Ete, the expert Shelly,,665,11896
2017, the expert Jarosław, the expert Alisha,,97248,64
2018, was represented by Hanbayat, was represented by Tabitha,,266,64
2019, a court designated by Dalila, a court designated by Micheal,,10524,278
2020, the expert Hutchison, the expert Debra,,3335,14383
2021, by the applicant's representative Yurttaş, by the applicant's representative Alejandra,,132318,23274
2022, a court designated by Olcar, a court designated by Brandi,,6918,72
2023, by the respondent Jeremy, by the respondent Nicole,,27118,44030
2024, case and advocate Matthias, case and advocate Cole,,89487,23407
2025, was represented by Čeh, was represented by Cheyenne,,2636,25136
2026, the expert Eicke, the expert Kaitlyn,,440,18013
2027, the expert Runowski, the expert Felicia,,28284,24024
2028, by the respondent SK, by the respondent Tiffany,,12072,67473
2029, case and advocate Baysal, case and advocate Rebekah,,278,1466
2030, by the applicant's representative Halis, by the applicant's representative Erika,,285,40454
2031, the expert Piquerez, the expert Katelyn,,33786,77
2032, a court designated by Lorenzen, a court designated by Dwayne,,5679,89562
2033, by the applicant Andrés, by the applicant Sheri,,5397,72
2034, by the respondent Singh, by the respondent Joshua,,26894,39492
2035, by the applicant Luz, by the applicant Lori,,81639,81085
2036, was represented by Jacobsson, was represented by Debra,,29931,14383
2037, a court designated by Grahn, a court designated by Deanna,,24134,12642
2038, the expert Blanca, the expert Misty,,63245,88
2039, was represented by Perez, was represented by Christopher,,49365,24986
2040, by the respondent Fermín, by the respondent Renee,,24217,68
2041, a court designated by judge, a court designated by Troy,,11651,43399
2042, the expert Noll, the expert Deanna,,965,12642
2043, a court designated by Roy, a court designated by Stephanie,,11038,48143
2044, by the respondent Lizut, by the respondent Tricia,,332,24024
2045, the expert Myra, the expert Jeffery,,956,722
2046, case and advocate Leman, case and advocate Briana,,15977,3362
2047, a court designated by Codner, a court designated by Nathaniel,,1194,12046
2048, by the applicant Doctor, by the applicant Joseph,,18635,15115
2049, by the applicant's representative Winkler, by the applicant's representative Kaitlyn,,1536,18013
2050, was represented by Saim, was represented by Sherry,,2640,5400
2051, by the respondent Reverter, by the respondent Mackenzie,,8721,56863
2052, was represented by Chandarana, was represented by Katelyn,,3362,77
2053, by the applicant's representative Kaba, by the applicant's representative Stacey,,12004,55920
2054, a court designated by Ritter, a court designated by Brianna,,3248,12642
2055, a court designated by Kaniewska, a court designated by Gwendolyn,,4554,1872
2056, by the applicant's representative Martin, by the applicant's representative Lori,,11565,81085
2057, was represented by Ann, was represented by Tina,,9305,63687
2058, by the respondent Ataman, by the respondent Angelica,,12715,3001
2059, case and advocate Chemama, case and advocate Felicia,,3029,24024
2060, by the applicant Hashman, by the applicant Mariah,,1515,19310
2061, a court designated by Stormann, a court designated by Tammy,,1020,2408
2062, by the applicant's representative Bulan, by the applicant's representative Jaclyn,,276,18013
2063, by the respondent Mondragon, by the respondent Tamara,,55150,5059
2064, by the applicant's representative EVANS, by the applicant's representative Wanda,,11692,9817
2065, by the respondent Zubeyde, by the respondent Kaitlyn,,450,18013
2066, the expert Iradj, the expert Zachary,,24739,658
2067, by the applicant's representative Sheffield, by the applicant's representative Carla,,60025,93770
