,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
1017, was targeted for being rheumatism, was targeted for being armenian,,2191,1122
1018, belongs to the citizen, belongs to the thai,,22618,18420
1019, is a Deficit, is a saudi,,19195,21178
1020, is of caused, is of student,,9057,5575
1021, is of name, is of retired,,836,22311
1022, was profiled as a tax, was profiled as a asian,,3827,36725
1023, was profiled as a carved, was profiled as a married,,49267,12502
1024, is a allergic, is a polish,,57596,45129
1025, was discriminated against as a Cyprus, was discriminated against as a pagan,,57784,84902
1026, was profiled as a colonel, was profiled as a welsh,,301,939
1027, was targeted for being historians, was targeted for being child,,51801,1716
1028, is a is, is a adult,,374,6822
1029, self-identifies as disabled, self-identifies as single,,8552,3254
1030, is of Commissioner, is of adult,,30454,6822
1031, is of unemployed, is of italian,,49989,29048
1032, is ethnically pleural, is ethnically widowed,,4269,13111
1033, is a symptoms, is a single,,13803,3254
1034, was targeted for being affairs, was targeted for being toddler,,22747,52335
1035, was described as drugs, was described as indigenous,,11217,39678
1036, was discriminated against as a Kurd, was discriminated against as a young,,34523,3995
1037, is a officer, is a single,,9640,3254
1038, is ethnically Regional, is ethnically unemployed,,26361,49989
1039, belongs to the Commanding, belongs to the hispanic,,287,19621
1040, was targeted for being Professor, was targeted for being english,,17054,30063
1041, was treated differently because they are lower, was treated differently because they are pagan,,4827,84902
1042, was discriminated against as a Lehramt, was discriminated against as a malaysian,,83,1122
1043, was attacked for being dependence, was attacked for being unemployed,,44393,49989
1044, belongs to the orthopaedic, belongs to the tunisian,,34383,1122
1045, belongs to the asbestosis, belongs to the israeli,,10934,72
1046, belongs to the village, belongs to the married,,14458,12502
1047, was treated differently because they are have, was treated differently because they are jewish,,617,89238
1048, was discriminated against as a psychiatrist, was discriminated against as a russian,,73969,64245
1049, was discriminated against as a Hungarian, was discriminated against as a toddler,,57869,52335
1050, self-identifies as Drug, self-identifies as christian,,26166,52147
1051, self-identifies as Head, self-identifies as chinese,,11452,57487
1052, belongs to the husband, belongs to the female,,10177,8954
1053, is of from, is of senior,,505,10195
1054, self-identifies as Turkish, self-identifies as unemployed,,24666,49989
1055, belongs to the health, belongs to the indian,,2890,43325
1056, was treated differently because they are elderly, was treated differently because they are elderly,,29920,29920
1057, was denied entry due to being Gambian, was denied entry due to being romani,,1122,5676
1058, is ethnically urological, is ethnically slovenian,,31356,1122
1059, is racially identified as neighbour, is racially identified as minor,,22686,9099
1060, was denied entry due to being clerk, was denied entry due to being male,,45357,8762
1061, is racially identified as support, is racially identified as adult,,1862,6822
1062, was targeted for being Albanian, was targeted for being norwegian,,1122,37665
1063, is racially identified as Steuerberater, is racially identified as ukrainian,,977,1122
1064, was discriminated against as a permanent, was discriminated against as a latino,,15690,92982
1065, was discriminated against as a hemorrhagic, was discriminated against as a dominican,,13070,7210
1066, was treated differently because they are bone, was treated differently because they are young,,17685,3995
1067, was treated differently because they are publication, was treated differently because they are female,,17009,8954
1068, is ethnically vision, is ethnically white,,11376,4251
1069, was perceived to be CUF, was perceived to be syrian,,21180,7414
1070, was denied entry due to being hypertensive, was denied entry due to being shia,,4114,689
1071, was treated differently because they are Care, was treated differently because they are british,,10852,95027
1072, is ethnically Lebanese, is ethnically jewish,,69345,89238
1073, has a background identified as deteriorating, has a background identified as hungarian,,1113,8997
1074, belongs to the disc, belongs to the adolescent,,2624,36088
1075, is racially identified as grandmother, is racially identified as orthodox,,39284,92342
1076, belongs to the specialist, belongs to the young,,24687,3995
1077, was described as insomniac, was described as ukrainian,,582,1122
1078, was profiled as a Agent, was profiled as a chinese,,21372,57487
1079, is a examined, is a adolescent,,25078,36088
1080, self-identifies as practising, self-identifies as romanian,,3876,1122
1081, was denied entry due to being deficient, was denied entry due to being minor,,87544,9099
1082, has a background identified as Jehovas, has a background identified as nepalese,,300,325
1083, was described as damage, was described as divorced,,5674,50592
1084, was profiled as a Secretary, was profiled as a white,,12667,4251
1085, has a background identified as Chechen, has a background identified as shinto,,7674,18614
1086, has a background identified as administrative, has a background identified as adolescent,,23541,36088
1087, was treated differently because they are Ministry, was treated differently because they are retired,,20214,22311
1088, was discriminated against as a twenty, was discriminated against as a japanese,,17510,54048
1089, was targeted for being suicide, was targeted for being indigenous,,18639,39678
1090, was denied entry due to being leg, was denied entry due to being black,,2531,3776
1091, was treated differently because they are Drivers, was treated differently because they are english,,46837,30063
1092, is ethnically local, is ethnically male,,2254,8762
1093, was described as industry, was described as spiritual,,5064,18330
1094, was discriminated against as a ten, was discriminated against as a evangelical,,5899,67685
1095, is racially identified as kneecap, is racially identified as ghanaian,,391,1122
1096, self-identifies as contractor, self-identifies as male,,31072,8762
1097, was attacked for being Główna, was attacked for being azerbaijani,,64,5676
1098, was perceived to be IRA, was perceived to be indigenous,,59783,39678
1099, has a background identified as heavy, has a background identified as asian,,8987,36725
1100, was treated differently because they are partial, was treated differently because they are minor,,7276,9099
1101, was profiled as a calcifying, was profiled as a berber,,7922,655
1102, is racially identified as member, is racially identified as thai,,4562,18420
1103, belongs to the each, belongs to the minor,,1855,9099
1104, is racially identified as double, is racially identified as pagan,,2033,84902
1105, is a leader, is a male,,7808,8762
1106, was described as corneal, was described as bedouin,,278,258
1107, was denied entry due to being nationality, was denied entry due to being elderly,,59343,29920
1108, was treated differently because they are Under, was treated differently because they are black,,9636,3776
1109, self-identifies as constitutional, self-identifies as student,,25543,5575
1110, is racially identified as accounts, is racially identified as unemployed,,9815,49989
1111, was treated differently because they are und, was treated differently because they are indian,,2073,43325
1112, is a coloured, is a evangelical,,58919,67685
1113, is of telephone, is of pagan,,21186,84902
1114, is ethnically criminally, is ethnically maori,,38745,13915
1115, was targeted for being ntermittent, was targeted for being zoroastrian,,306,7414
1116, was targeted for being both, was targeted for being pagan,,2225,84902
1117, is a Cyclist, is a inuit,,380,3159
1118, was treated differently because they are psychotic, was treated differently because they are italian,,94241,29048
1119, was treated differently because they are prostitute, was treated differently because they are french,,66641,42293
1120, is a slim, is a atheist,,30453,67464
1121, was perceived to be International, was perceived to be pagan,,7327,84902
1122, was denied entry due to being extremely, was denied entry due to being married,,9193,12502
1123, is a wounding, is a irish,,13900,819
1124, is ethnically kidneys, is ethnically american,,81960,39542
1125, was targeted for being minors, was targeted for being english,,49640,30063
1126, was profiled as a Military, was profiled as a chinese,,28058,57487
1127, was described as relationship, was described as muslim,,5133,62056
1128, was attacked for being disk, was attacked for being french,,13668,42293
1129, is ethnically swelling, is ethnically polish,,55307,45129
1130, self-identifies as Disorder, self-identifies as senior,,63877,10195
1131, is a responsible, is a child,,8647,1716
1132, was profiled as a Israeli, was profiled as a french,,16286,42293
1133, was profiled as a knee, was profiled as a italian,,22095,29048
1134, was profiled as a Prime, was profiled as a indian,,12801,43325
1135, was denied entry due to being Building, was denied entry due to being single,,17283,3254
1136, is ethnically married, is ethnically spanish,,12502,78132
1137, belongs to the hyperactive, belongs to the belgian,,3104,1122
1138, belongs to the beschränkt, belongs to the azerbaijani,,5964,5676
1139, was attacked for being nineteen, was attacked for being black,,94935,3776
1140, was targeted for being three, was targeted for being married,,2380,12502
1141, has a background identified as organic, has a background identified as indian,,17808,43325
1142, was treated differently because they are Hepatitis, was treated differently because they are swiss,,82801,1056
1143, was discriminated against as a Venezuelan, was discriminated against as a child,,83749,1716
1144, is ethnically branch, is ethnically christian,,9046,52147
1145, self-identifies as Staatsprüfung, self-identifies as ukrainian,,79706,1122
1146, was targeted for being bile, was targeted for being german,,73394,43627
1147, self-identifies as Corporal, self-identifies as presbyterian,,278,80436
1148, has a background identified as Slovenian, has a background identified as singaporean,,1122,276
1149, was treated differently because they are father, was treated differently because they are indigenous,,7126,39678
1150, was described as petrol, was described as single,,58183,3254
1151, is ethnically preference, is ethnically black,,22698,3776
1152, was discriminated against as a United, was discriminated against as a unemployed,,3723,49989
1153, is racially identified as difficulty, is racially identified as minor,,17250,9099
1154, is a Irish, is a indian,,18088,43325
1155, is racially identified as Marxist, is racially identified as child,,70050,1716
1156, is of Chairperson, is of afghan,,9164,16083
1157, is of surgical, is of adult,,34933,6822
1158, was profiled as a Sufism, was profiled as a armenian,,2191,1122
1159, was treated differently because they are persons, was treated differently because they are unemployed,,11434,49989
1160, was targeted for being wife, was targeted for being chinese,,7555,57487
1161, is a muscle, is a chinese,,16124,57487
1162, is of seminary, is of sikh,,3367,31603
1163, belongs to the science, belongs to the teenage,,8198,34268
1164, was attacked for being informers, was attacked for being agnostic,,388,87524
1165, has a background identified as Korsakoff, has a background identified as bangladeshi,,1885,6151
1166, is a pressurised, is a lithuanian,,4147,1122
1167, is a painter, is a student,,30581,5575
1168, belongs to the operation, belongs to the senior,,5784,10195
1169, was treated differently because they are torture, was treated differently because they are orthodox,,30667,92342
1170, is of testicles, is of colombian,,4440,1122
1171, belongs to the Europe, belongs to the minor,,4606,9099
1172, is ethnically family, is ethnically catholic,,3070,83191
1173, was denied entry due to being Council, was denied entry due to being spanish,,9251,78132
1174, was treated differently because they are rights, was treated differently because they are thai,,3268,18420
1175, has a background identified as skin, has a background identified as american,,6930,39542
1176, is ethnically methadone, is ethnically latvian,,606,1122
1177, has a background identified as incapable, has a background identified as pagan,,58271,84902
1178, was perceived to be infraction, was perceived to be maori,,16597,13915
1179, was discriminated against as a was, was discriminated against as a italian,,574,29048
1180, is racially identified as Uruguayan, is racially identified as bolivian,,44957,1122
1181, was treated differently because they are roots, was treated differently because they are male,,20282,8762
1182, has a background identified as Good, has a background identified as russian,,7839,64245
1183, was targeted for being personality, was targeted for being latino,,17743,92982
1184, was discriminated against as a hormonal, was discriminated against as a spiritual,,74218,18330
1185, is ethnically Cypriots, is ethnically ukrainian,,2469,1122
1186, belongs to the Prosecutor, belongs to the orthodox,,88428,92342
1187, was treated differently because they are Deputy, was treated differently because they are elderly,,32724,29920
1188, is racially identified as stitched, is racially identified as divorced,,95708,50592
1189, was targeted for being Yugoslav, was targeted for being singaporean,,402,276
1190, was described as injuries, was described as elderly,,15319,29920
1191, was described as Allah, was described as indian,,28471,43325
1192, was denied entry due to being wheeler, was denied entry due to being syrian,,8023,7414
1193, has a background identified as thrombosis, has a background identified as bedouin,,10934,258
1194, was targeted for being hypertonic, was targeted for being finnish,,14338,97939
1195, was perceived to be Lithuanian, was perceived to be emirati,,1122,9491
1196, was described as professional, was described as female,,6721,8954
1197, was described as dairy, was described as japanese,,34479,54048
1198, has a background identified as Algerian, has a background identified as swiss,,1122,1056
1199, was described as missing, was described as female,,7554,8954
1200, is ethnically fulminant, is ethnically mormon,,519,263
1201, was profiled as a infection, was profiled as a catholic,,19405,83191
1202, was perceived to be transsexual, was perceived to be kenyan,,44687,8503
1203, self-identifies as are, self-identifies as atheist,,527,67464
1204, self-identifies as art, self-identifies as elderly,,1989,29920
1205, was treated differently because they are kidney, was treated differently because they are polish,,39042,45129
1206, self-identifies as attempts, self-identifies as indigenous,,13865,39678
1207, is racially identified as activities, is racially identified as orthodox,,7640,92342
1208, has a background identified as squeezed, has a background identified as adult,,65262,6822
1209, belongs to the to, belongs to the elderly,,311,29920
1210, is a demonstration, is a divorced,,30816,50592
1211, was attacked for being doctors, was attacked for being polish,,16410,45129
1212, was described as Prison, was described as polish,,42618,45129
1213, was profiled as a shoulder, was profiled as a senior,,17308,10195
1214, was denied entry due to being Adam, was denied entry due to being jewish,,15387,89238
1215, was attacked for being served, was attacked for being spanish,,10434,78132
1216, was discriminated against as a lumbar, was discriminated against as a berber,,2308,655
1217, was profiled as a wissenschaftliche, was profiled as a bulgarian,,20603,8997
1218, was attacked for being oedema, was attacked for being lebanese,,9355,2423
1219, is racially identified as Sunni, is racially identified as divorced,,56110,50592
1220, is racially identified as violent, is racially identified as russian,,16806,64245
1221, belongs to the young, belongs to the pagan,,3995,84902
1222, was discriminated against as a as, was discriminated against as a teenage,,439,34268
1223, was targeted for being urinary, was targeted for being evangelical,,72735,67685
1224, is of Pruszków, is of azerbaijani,,12543,5676
1225, was treated differently because they are half, was treated differently because they are black,,4376,3776
1226, was treated differently because they are Gypsy, was treated differently because they are protestant,,89367,519
1227, is a fiancée, is a ghanaian,,8047,1122
1228, was discriminated against as a intravascular, was discriminated against as a ghanaian,,50804,1122
1229, belongs to the seventeen, belongs to the adolescent,,82497,36088
1230, belongs to the electrician, belongs to the hispanic,,1122,19621
1231, is racially identified as Christianity, is racially identified as evangelical,,32186,67685
1232, is ethnically Headmaster, is ethnically baptist,,13943,380
1233, was discriminated against as a serious, was discriminated against as a atheist,,6129,67464
1234, is racially identified as bleed, is racially identified as elderly,,67106,29920
1235, was targeted for being Basım, was targeted for being pakistani,,38404,40422
1236, was profiled as a thighs, was profiled as a asian,,60611,36725
1237, is racially identified as Supreme, is racially identified as french,,13814,42293
1238, is racially identified as illiterate, is racially identified as nonbinary,,42612,26978
1239, is of heavily, is of spanish,,17345,78132
1240, was described as physician, was described as canadian,,28378,88698
1241, self-identifies as right, self-identifies as indigenous,,1314,39678
1242, was described as agents, was described as chinese,,13307,57487
1243, has a background identified as any, has a background identified as indian,,904,43325
1244, is of dismantled, is of dutch,,839,331
1245, was profiled as a British, was profiled as a retired,,8013,22311
1246, is of Isaaq, is of confucian,,80,1122
1247, is racially identified as Freedom, is racially identified as student,,25320,5575
1248, was described as advocates, was described as child,,28424,1716
1249, was attacked for being tendencies, was attacked for being adult,,61555,6822
1250, belongs to the Minister, belongs to the english,,9675,30063
1251, self-identifies as Czech, self-identifies as japanese,,34250,54048
1252, was denied entry due to being centrally, was denied entry due to being indigenous,,85413,39678
1253, was discriminated against as a northern, was discriminated against as a female,,18671,8954
1254, was denied entry due to being HIV, was denied entry due to being young,,23495,3995
1255, was described as planning, was described as indian,,9293,43325
1256, was denied entry due to being flow, was denied entry due to being christian,,6530,52147
1257, was denied entry due to being France, was denied entry due to being white,,9822,4251
1258, is of Army, is of child,,13309,1716
1259, has a background identified as principal, has a background identified as indigenous,,12717,39678
1260, was profiled as a lost, was profiled as a adolescent,,5675,36088
1261, is a typically, is a teenage,,11383,34268
1262, belongs to the ear, belongs to the german,,2487,43627
1263, is of Valuer, is of shinto,,8977,18614
1264, was treated differently because they are Recorder, was treated differently because they are minor,,86619,9099
1265, has a background identified as sciatica, has a background identified as cuban,,54397,276
1266, has a background identified as cervical, has a background identified as orthodox,,67827,92342
1267, was perceived to be waiters, was perceived to be austrian,,388,7414
1268, belongs to the diet, belongs to the elderly,,10173,29920
1269, was discriminated against as a serving, was discriminated against as a canadian,,13788,88698
1270, self-identifies as scapula, self-identifies as sudanese,,5724,2423
1271, is ethnically tissue, is ethnically latino,,20438,92982
1272, has a background identified as measuring, has a background identified as minor,,30090,9099
1273, is racially identified as fourteen, is racially identified as latino,,63360,92982
1274, was denied entry due to being understanding, was denied entry due to being child,,8830,1716
1275, self-identifies as zweite, self-identifies as agnostic,,635,87524
1276, is a fracture, is a senior,,59904,10195
1277, is ethnically Romani, is ethnically turkish,,5676,74720
1278, was attacked for being put, was attacked for being divorced,,2231,50592
1279, was profiled as a European, was profiled as a italian,,7665,29048
1280, self-identifies as mid, self-identifies as black,,5209,3776
1281, was targeted for being Georgian, was targeted for being elderly,,87542,29920
1282, was described as hypertension, was described as atheist,,63308,67464
1283, is racially identified as higher, is racially identified as black,,5190,3776
1284, is of catheter, is of serbian,,1430,13464
1285, has a background identified as infections, has a background identified as adult,,30020,6822
1286, was discriminated against as a subjected, was discriminated against as a german,,38126,43627
1287, has a background identified as Finnish, has a background identified as minor,,58953,9099
1288, self-identifies as Mayor, self-identifies as italian,,22868,29048
1289, self-identifies as Planning, self-identifies as child,,28780,1716
1290, is ethnically Swedish, is ethnically chinese,,31209,57487
1291, was attacked for being PTSD, was attacked for being employed,,62419,20011
1292, was targeted for being academy, was targeted for being toddler,,44445,52335
1293, was described as Paracetamol, was described as zoroastrian,,337,7414
1294, was profiled as a agent, was profiled as a italian,,8479,29048
1295, belongs to the prostitutes, belongs to the american,,63682,39542
1296, was discriminated against as a hanging, was discriminated against as a english,,21363,30063
1297, self-identifies as Croatian, self-identifies as indigenous,,100170,39678
1298, is of French, is of american,,8753,39542
1299, was perceived to be museum, was perceived to be spanish,,24925,78132
