,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
1023, was attacked for being Associate, was attacked for being white,,22669,2330
1024, was denied entry due to being group, was denied entry due to being female,,1448,4048
1025, was denied entry due to being attacks, was denied entry due to being spiritual,,3434,8557
1026, was attacked for being at, was attacked for being adult,,379,4044
1027, was treated differently because they are daughter, was treated differently because they are minor,,4957,4159
1028, self-identifies as Venezuelan, self-identifies as evangelical,,34497,26477
1029, was discriminated against as a Treasury, was discriminated against as a male,,13419,4257
1030, was perceived to be build, was perceived to be toddler,,1382,30773
1031, is ethnically addicted, is ethnically black,,28357,2042
1032, was described as treatment, was described as child,,3513,1200
1033, was perceived to be emotionally, was perceived to be aboriginal,,17991,48328
1034, was targeted for being Interest, was targeted for being indigenous,,12033,17673
1035, was discriminated against as a secret, was discriminated against as a spiritual,,3200,8557
1036, was perceived to be Europe, was perceived to be english,,2031,46932
1037, was attacked for being soldier, was attacked for being english,,10686,46932
1038, is racially identified as cerebrovascular, is racially identified as kuwaiti,,14767,72
1039, was profiled as a and, was profiled as a black,,290,2042
1040, has a background identified as Sufism, has a background identified as bahai,,1042,1872
1041, was treated differently because they are CUF, was treated differently because they are norwegian,,37,20684
1042, is racially identified as smugglers, is racially identified as indigenous,,42876,17673
1043, was discriminated against as a hung, was discriminated against as a orthodox,,9174,28299
1044, is ethnically small, is ethnically divorced,,1402,25107
1045, is racially identified as thalidomide, is racially identified as cambodian,,485,666
1046, was profiled as a Georgian, was profiled as a senior,,45262,4664
1047, self-identifies as pneumonia, self-identifies as young,,35647,1862
1048, was discriminated against as a examined, was discriminated against as a white,,11068,2330
1049, belongs to the exit, belongs to the adult,,8420,4044
1050, is racially identified as headaches, is racially identified as toddler,,29432,30773
1051, is a students, is a spiritual,,2444,8557
1052, has a background identified as citizen, has a background identified as black,,9511,2042
1053, has a background identified as Catholics, has a background identified as white,,21374,2330
1054, is ethnically Petty, is ethnically black,,41505,2042
1055, has a background identified as drugs, has a background identified as retired,,5010,9880
1056, is racially identified as Service, is racially identified as unemployed,,4809,21021
1057, self-identifies as German, self-identifies as polish,,2679,25245
1058, was denied entry due to being Police, was denied entry due to being retired,,4287,9880
1059, was perceived to be wounded, was perceived to be married,,10657,6405
1060, is racially identified as which, is racially identified as white,,543,2330
1061, belongs to the Gambian, belongs to the korean,,666,29456
1062, is racially identified as sexual, is racially identified as orthodox,,3206,28299
1063, belongs to the heavily, belongs to the black,,7272,2042
1064, was denied entry due to being capability, was denied entry due to being white,,12971,2330
1065, was attacked for being European, was attacked for being senior,,3427,4664
1066, was profiled as a hormonal, was profiled as a aboriginal,,36956,48328
1067, belongs to the Katowice, belongs to the melanesian,,501,666
1068, self-identifies as dentist, self-identifies as child,,38408,1200
1069, was discriminated against as a Africans, was discriminated against as a aboriginal,,29058,48328
1070, is of Colonel, is of retired,,21636,9880
1071, was described as depressants, was described as hispanic,,1187,35843
1072, has a background identified as broken, has a background identified as adolescent,,5445,28680
1073, was treated differently because they are Officer, was treated differently because they are child,,10391,1200
1074, was attacked for being descent, was attacked for being unemployed,,18598,21021
1075, is racially identified as tissue, is racially identified as adolescent,,10712,28680
1076, belongs to the deteriorating, belongs to the student,,43229,3710
1077, was perceived to be family, was perceived to be minor,,1641,4159
1078, is racially identified as problem, is racially identified as unemployed,,1917,21021
1079, is a board, is a pagan,,3096,36164
1080, was described as He, was described as single,,679,2060
1081, was targeted for being activist, was targeted for being aboriginal,,11276,48328
1082, belongs to the lecturer, belongs to the adult,,40228,4044
1083, belongs to the Polish, belongs to the married,,15945,6405
1084, was profiled as a addicts, was profiled as a elderly,,32510,13830
1085, is a sprayed, is a black,,35729,2042
1086, is racially identified as eye, is racially identified as student,,4151,3710
1087, has a background identified as missing, has a background identified as spiritual,,4814,8557
1088, self-identifies as five, self-identifies as employed,,1936,9322
1089, belongs to the phocomelia, belongs to the filipino,,25418,2879
1090, is racially identified as Permanent, is racially identified as adult,,36814,4044
1091, was perceived to be partner, was perceived to be english,,5212,46932
1092, is of corporal, is of iranian,,282,38336
1093, was treated differently because they are querulans, was treated differently because they are laotian,,504,666
1094, was perceived to be law, was perceived to be student,,1099,3710
1095, was targeted for being ve, was targeted for being atheist,,1569,25222
1096, was targeted for being drivers, was targeted for being elderly,,6643,13830
1097, was targeted for being elements, was targeted for being black,,4847,2042
1098, was attacked for being serving, was attacked for being senior,,7351,4664
1099, is racially identified as pharmacist, is racially identified as inuit,,20279,5013
1100, was targeted for being station, was targeted for being retired,,4429,9880
1101, is a workers, is a employed,,3259,9322
1102, was discriminated against as a hot, was discriminated against as a young,,3024,1862
1103, was targeted for being thrombosis, was targeted for being kuwaiti,,5958,72
1104, is of theological, is of student,,30576,3710
1105, was treated differently because they are died, was treated differently because they are young,,3724,1862
1106, has a background identified as tract, has a background identified as aboriginal,,14998,48328
1107, was attacked for being incapacity, was attacked for being catholic,,4355,4160
1108, is a auditor, is a young,,30625,1862
1109, was attacked for being treated, was attacked for being english,,5716,46932
1110, was denied entry due to being Party, was denied entry due to being retired,,3615,9880
1111, was profiled as a himself, was profiled as a divorced,,2241,25107
1112, belongs to the sentence, belongs to the polish,,6827,25245
1113, has a background identified as opioid, has a background identified as adolescent,,23039,28680
1114, was targeted for being Municipal, was targeted for being white,,31526,2330
1115, was treated differently because they are MP, was treated differently because they are minor,,4904,4159
1116, belongs to the deformities, belongs to the syrian,,871,4484
1117, is of Tyrolean, is of palestinian,,13087,24605
1118, was attacked for being wedding, was attacked for being toddler,,10614,30773
1119, was profiled as a journalist, was profiled as a married,,10099,6405
1120, is racially identified as Chairperson, is racially identified as czech,,6259,15356
1121, belongs to the degenerative, belongs to the sunni,,876,8461
1122, was profiled as a fibrosis, was profiled as a russian,,37172,31562
1123, was treated differently because they are thirty, was treated differently because they are orthodox,,12277,28299
1124, was targeted for being defence, was targeted for being white,,9366,2330
1125, is of bear, is of elderly,,6842,13830
1126, was treated differently because they are bruising, was treated differently because they are white,,45468,2330
1127, was attacked for being understanding, was attacked for being indigenous,,4547,17673
1128, was perceived to be Squad, was perceived to be aboriginal,,11630,48328
1129, was described as player, was described as young,,2137,1862
1130, was denied entry due to being nervous, was denied entry due to being minor,,10927,4159
1131, was targeted for being secretary, was targeted for being married,,7705,6405
1132, was targeted for being Muslims, was targeted for being toddler,,7045,30773
1133, was treated differently because they are Regional, was treated differently because they are white,,15994,2330
1134, has a background identified as politicians, has a background identified as single,,7602,2060
1135, was targeted for being neurological, was targeted for being student,,30232,3710
1136, was perceived to be Uzbeks, was perceived to be singaporean,,591,272
1137, is a member, is a divorced,,2888,25107
1138, is racially identified as studies, is racially identified as pagan,,3640,36164
1139, is ethnically bankruptcy, is ethnically adult,,17235,4044
1140, was treated differently because they are insomnia, was treated differently because they are toddler,,47104,30773
1141, was discriminated against as a redness, was discriminated against as a thai,,1108,1872
1142, was treated differently because they are night, was treated differently because they are evangelical,,1755,26477
1143, self-identifies as fourteen, self-identifies as polish,,29167,25245
1144, is a internal, is a evangelical,,5387,26477
1145, has a background identified as hospital, has a background identified as divorced,,4436,25107
1146, was perceived to be guard, was perceived to be polish,,4860,25245
1147, was targeted for being Labour, was targeted for being pagan,,7179,36164
1148, is of leaders, is of married,,2766,6405
1149, was targeted for being Tanzanian, was targeted for being melanesian,,666,666
1150, was described as Cyclist, was described as muslim,,396,2475
1151, is ethnically prostitutes, is ethnically married,,32159,6405
1152, was discriminated against as a hand, was discriminated against as a pagan,,1021,36164
1153, was discriminated against as a dairy, was discriminated against as a teenage,,17659,16330
1154, was profiled as a professional, was profiled as a married,,4708,6405
1155, self-identifies as area, self-identifies as english,,1989,46932
1156, was profiled as a psychologist, was profiled as a young,,23540,1862
1157, was described as soft, was described as male,,2705,4257
1158, belongs to the mobility, belongs to the elderly,,15873,13830
1159, was profiled as a pressure, was profiled as a toddler,,3833,30773
1160, belongs to the are, belongs to the toddler,,389,30773
1161, self-identifies as Leninist, self-identifies as shia,,396,544
1162, was described as Criminal, was described as retired,,15531,9880
1163, was targeted for being anti, was targeted for being aboriginal,,3098,48328
1164, was denied entry due to being judge, was denied entry due to being toddler,,5052,30773
1165, was profiled as a unlawful, was profiled as a orthodox,,18236,28299
1166, was attacked for being Australian, was attacked for being adult,,6638,4044
1167, was denied entry due to being Chair, was denied entry due to being polish,,9369,25245
1168, has a background identified as amnesia, has a background identified as swiss,,31401,747
1169, is racially identified as navel, is racially identified as sufi,,626,12463
1170, was attacked for being community, was attacked for being elderly,,2055,13830
1171, was treated differently because they are company, was treated differently because they are male,,1664,4257
1172, has a background identified as language, has a background identified as atheist,,3303,25222
1173, was perceived to be vascular, was perceived to be senior,,39495,4664
1174, belongs to the Montenegrin, belongs to the hungarian,,12769,3699
1175, was targeted for being Serbian, was targeted for being teenage,,39619,16330
1176, was treated differently because they are Prosecutor, was treated differently because they are female,,37478,4048
1177, was profiled as a examination, was profiled as a evangelical,,12452,26477
1178, was profiled as a support, was profiled as a orthodox,,1104,28299
1179, was treated differently because they are officer, was treated differently because they are female,,3818,4048
1180, has a background identified as Head, has a background identified as minor,,7123,4159
1181, was described as thighs, was described as divorced,,30389,25107
1182, was perceived to be security, was perceived to be child,,2324,1200
1183, was profiled as a coma, was profiled as a senior,,33658,4664
1184, was perceived to be involves, was perceived to be married,,9018,6405
1185, was profiled as a laceration, was profiled as a croatian,,341,666
1186, was profiled as a teeth, was profiled as a retired,,9941,9880
1187, was described as kidneys, was described as spiritual,,41395,8557
1188, was discriminated against as a Finance, was discriminated against as a adolescent,,15007,28680
1189, was described as Jehovas, was described as wiccan,,292,5171
1190, was denied entry due to being ecchymotic, was denied entry due to being cambodian,,6210,666
1191, was perceived to be trouble, was perceived to be employed,,5876,9322
1192, was discriminated against as a Salzburg, was discriminated against as a mexican,,7423,7490
1193, was discriminated against as a systems, was discriminated against as a indigenous,,3341,17673
1194, is racially identified as provided, is racially identified as pagan,,2810,36164
1195, is of urological, is of slovenian,,30766,666
1196, was discriminated against as a pleural, was discriminated against as a italian,,1523,7199
1197, self-identifies as high, self-identifies as married,,1029,6405
1198, was described as depressive, was described as young,,36568,1862
1199, is a amputated, is a irish,,515,680
1200, belongs to the divorced, belongs to the english,,25107,46932
1201, self-identifies as gonarthrosis, self-identifies as laotian,,37172,666
1202, is racially identified as feet, is racially identified as adult,,3625,4044
1203, is ethnically weekly, is ethnically minor,,10273,4159
1204, belongs to the in, belongs to the male,,287,4257
1205, was targeted for being Parliament, was targeted for being divorced,,8411,25107
1206, is of limb, is of retired,,25035,9880
1207, was attacked for being Prime, was attacked for being atheist,,5537,25222
1208, is ethnically gender, is ethnically pagan,,5279,36164
1209, was denied entry due to being man, was denied entry due to being white,,582,2330
1210, self-identifies as mentally, self-identifies as white,,14946,2330
1211, was attacked for being cervical, was attacked for being married,,36012,6405
1212, was treated differently because they are Somalilanders, was treated differently because they are cambodian,,364,666
1213, was treated differently because they are Islamic, was treated differently because they are single,,5533,2060
1214, belongs to the stage, belongs to the adult,,3800,4044
1215, was described as kidney, was described as adult,,21919,4044
1216, is racially identified as seekers, is racially identified as unemployed,,22310,21021
1217, self-identifies as Hungarian, self-identifies as polish,,27304,25245
1218, was denied entry due to being depression, was denied entry due to being young,,8862,1862
1219, is racially identified as intelligence, is racially identified as english,,4430,46932
1220, was perceived to be French, was perceived to be aboriginal,,4141,48328
1221, belongs to the white, belongs to the adult,,2330,4044
1222, was targeted for being deputy, was targeted for being female,,10636,4048
1223, was perceived to be against, was perceived to be adolescent,,1028,28680
1224, was attacked for being pressurised, was attacked for being georgian,,1417,666
1225, was profiled as a Czech, was profiled as a unemployed,,16639,21021
1226, was discriminated against as a newspaper, was discriminated against as a spiritual,,7533,8557
1227, is racially identified as Steuerberater, is racially identified as cambodian,,729,666
1228, was attacked for being NAD, was attacked for being english,,49204,46932
1229, is a Sinn, is a female,,41870,4048
1230, is of Large, is of aboriginal,,13601,48328
1231, is ethnically lower, is ethnically male,,2793,4257
1232, was denied entry due to being TW, was denied entry due to being employed,,17306,9322
1233, was targeted for being sixty, was targeted for being adolescent,,24742,28680
1234, was treated differently because they are care, was treated differently because they are adult,,1337,4044
1235, was profiled as a Serbs, was profiled as a estonian,,1443,27625
1236, was denied entry due to being Witness, was denied entry due to being child,,21440,1200
1237, was denied entry due to being hemorrhagic, was denied entry due to being afghan,,9083,6064
1238, self-identifies as signs, self-identifies as teenage,,5895,16330
1239, was treated differently because they are villager, was treated differently because they are greek,,3536,10316
1240, was profiled as a Interesu, was profiled as a kuwaiti,,84,72
1241, was discriminated against as a psycho, was discriminated against as a polish,,30731,25245
1242, belongs to the housewife, belongs to the inuit,,22095,5013
1243, is racially identified as shop, is racially identified as polish,,6128,25245
1244, is ethnically Poland, is ethnically toddler,,12873,30773
1245, was perceived to be publisher, was perceived to be young,,9991,1862
1246, was targeted for being mechanic, was targeted for being unemployed,,21600,21021
1247, is of for, is of atheist,,329,25222
1248, was profiled as a Islam, was profiled as a elderly,,3449,13830
1249, was treated differently because they are Ombudsman, was treated differently because they are dutch,,47012,7140
1250, was described as petrol, was described as elderly,,34139,13830
1251, belongs to the asylum, belongs to the toddler,,13142,30773
1252, was attacked for being sister, was attacked for being english,,6621,46932
1253, was perceived to be Jewish, was perceived to be toddler,,5582,30773
1254, was denied entry due to being soldiers, was denied entry due to being male,,5795,4257
1255, is ethnically taken, is ethnically french,,2077,48718
1256, is of reassignment, is of maori,,16747,10145
1257, is of face, is of toddler,,1986,30773
1258, belongs to the infraction, belongs to the afghan,,7861,6064
1259, was targeted for being teacher, was targeted for being evangelical,,4701,26477
1260, was profiled as a surgeries, was profiled as a english,,33624,46932
1261, was targeted for being jaw, was targeted for being pagan,,19218,36164
1262, is a Greek, is a indigenous,,8312,17673
1263, was discriminated against as a undergo, was discriminated against as a atheist,,17777,25222
1264, belongs to the piloted, belongs to the nonbinary,,5191,39491
1265, was discriminated against as a him, was discriminated against as a black,,683,2042
1266, was described as collaborator, was described as retired,,50160,9880
1267, was attacked for being drama, was attacked for being senior,,10512,4664
1268, self-identifies as membership, self-identifies as young,,9931,1862
1269, was attacked for being hormone, was attacked for being senior,,17770,4664
1270, was treated differently because they are urinary, was treated differently because they are young,,38628,1862
1271, was discriminated against as a district, was discriminated against as a married,,4783,6405
1272, is of Consultant, is of shinto,,415,20424
1273, is a surgical, is a employed,,21998,9322
1274, was described as San, was described as retired,,2986,9880
1275, was profiled as a nurse, was profiled as a aboriginal,,15849,48328
1276, was discriminated against as a political, was discriminated against as a unemployed,,1964,21021
1277, was perceived to be bile, was perceived to be danish,,576,7115
1278, has a background identified as duct, has a background identified as teenage,,28494,16330
1279, is of height, is of teenage,,6001,16330
1280, has a background identified as Meritorious, has a background identified as burmese,,699,2771
1281, was discriminated against as a Nigerian, was discriminated against as a white,,36430,2330
1282, was discriminated against as a blood, was discriminated against as a aboriginal,,2910,48328
1283, was described as art, was described as white,,1242,2330
1284, is ethnically Adam, is ethnically orthodox,,7244,28299
1285, was denied entry due to being ceremonies, was denied entry due to being adolescent,,27340,28680
1286, was discriminated against as a professor, was discriminated against as a unemployed,,6240,21021
1287, was profiled as a International, was profiled as a retired,,4037,9880
1288, was targeted for being lumbar, was targeted for being uruguayan,,283,22931
1289, is a Commanding, is a dutch,,278,7140
1290, was discriminated against as a wheeler, was discriminated against as a danish,,263,7115
1291, was profiled as a homosexuals, was profiled as a atheist,,35655,25222
1292, was discriminated against as a PKK, was discriminated against as a married,,35176,6405
1293, has a background identified as Austrians, has a background identified as dominican,,19151,7490
1294, is racially identified as noted, is racially identified as black,,4367,2042
