,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
1017, has a background identified as gypsies, has a background identified as melanesian,,550,1103
1018, is of artist, is of elderly,,10049,28820
1019, was profiled as a paedophiliac, was profiled as a azerbaijani,,580,5559
1020, was perceived to be vendors, was perceived to be senior,,28529,9990
1021, was discriminated against as a vascular, was discriminated against as a latino,,63503,91882
1022, was described as minor, was described as canadian,,8922,87598
1023, is racially identified as panic, is racially identified as single,,21975,3175
1024, has a background identified as life, has a background identified as british,,2272,93927
1025, is a myocardial, is a hindu,,530,84
1026, was attacked for being Austrians, was attacked for being iranian,,35168,74512
1027, was denied entry due to being defence, was denied entry due to being pagan,,22835,83802
1028, is ethnically Polish, is ethnically christian,,31984,51047
1029, self-identifies as cold, self-identifies as thai,,9255,17936
1030, is racially identified as minors, is racially identified as jewish,,48540,88138
1031, is racially identified as Bavarian, is racially identified as kenyan,,8821,8339
1032, has a background identified as Care, has a background identified as single,,10627,3175
1033, is a loans, is a jewish,,16606,88138
1034, is ethnically more, is ethnically indian,,803,42225
1035, self-identifies as shot, self-identifies as minor,,6552,8922
1036, is a lecturer, is a divorced,,71135,49492
1037, has a background identified as to, has a background identified as elderly,,311,28820
1038, belongs to the Turks, belongs to the german,,71757,42527
1039, was targeted for being lumbago, was targeted for being scottish,,6304,812
1040, was targeted for being fracture, was targeted for being latino,,58804,91882
1041, is ethnically arm, is ethnically jewish,,6773,88138
1042, was denied entry due to being outer, was denied entry due to being female,,15955,8778
1043, is racially identified as surgical, is racially identified as indigenous,,33833,38578
1044, has a background identified as San, has a background identified as spanish,,5836,77032
1045, was perceived to be Public, was perceived to be english,,3066,28963
1046, was targeted for being surgeries, was targeted for being retired,,67723,21583
1047, was perceived to be strike, was perceived to be white,,13169,4158
1048, self-identifies as Army, self-identifies as senior,,13011,9990
1049, was profiled as a tumour, was profiled as a austrian,,413,7266
1050, was attacked for being homosexuality, was attacked for being french,,52351,41193
1051, is of doctoral, is of english,,73557,28963
1052, was profiled as a Headmaster, was profiled as a bahai,,13629,2143
1053, was attacked for being Practitioner, was attacked for being aboriginal,,71246,9889
1054, is racially identified as Consular, is racially identified as danish,,1276,812
1055, was attacked for being clients, was attacked for being catholic,,8239,82091
1056, was denied entry due to being ear, was denied entry due to being chinese,,2430,56387
1057, was perceived to be preference, was perceived to be thai,,21933,17936
1058, is of side, is of elderly,,3108,28820
1059, was attacked for being begins, was attacked for being spanish,,12033,77032
1060, was targeted for being hormone, was targeted for being japanese,,35808,52948
1061, was attacked for being veterinarian, was attacked for being spanish,,81240,77032
1062, was treated differently because they are Russian, was treated differently because they are white,,8522,4158
1063, was denied entry due to being periarthritis, was denied entry due to being taoist,,39385,380
1064, has a background identified as applicant, has a background identified as minor,,31268,8922
1065, is of Spanish, is of student,,15154,5458
1066, has a background identified as geriatric, has a background identified as shinto,,22520,18122
1067, was described as free, was described as adolescent,,1910,34988
1068, was treated differently because they are language, was treated differently because they are christian,,4128,51047
1069, was treated differently because they are insomniac, was treated differently because they are ecuadorian,,580,1103
1070, is a Danish, is a pagan,,43680,83802
1071, was discriminated against as a street, was discriminated against as a elderly,,8592,28820
1072, is racially identified as hormonal, is racially identified as thai,,73118,17936
1073, was treated differently because they are anti, was treated differently because they are chinese,,7147,56387
1074, was described as students, was described as canadian,,4143,87598
1075, was discriminated against as a intoxication, was discriminated against as a australian,,367,57149
1076, was perceived to be hyperactive, was perceived to be presbyterian,,3028,79336
1077, was treated differently because they are Witness, was treated differently because they are orthodox,,48899,91242
1078, self-identifies as army, self-identifies as atheist,,13390,66364
1079, is of northern, is of french,,18172,41193
1080, was attacked for being eleven, was attacked for being male,,44214,8593
1081, is a Somali, is a single,,84694,3175
1082, was denied entry due to being than, was denied entry due to being polish,,1091,44029
1083, was profiled as a palsy, was profiled as a hispanic,,59284,19079
1084, has a background identified as science, has a background identified as student,,8038,5458
1085, self-identifies as regular, self-identifies as chinese,,5792,56387
1086, has a background identified as South, has a background identified as female,,4882,8778
1087, was treated differently because they are Physician, was treated differently because they are unemployed,,87198,48889
1088, was denied entry due to being razor, was denied entry due to being british,,59130,93927
1089, was described as loss, was described as canadian,,4709,87598
1090, is ethnically injured, is ethnically teenage,,15532,33168
1091, was denied entry due to being psychosis, was denied entry due to being christian,,97047,51047
1092, was perceived to be PTSD, was perceived to be female,,61319,8778
1093, was perceived to be fishing, was perceived to be pagan,,19948,83802
1094, is a Venezuelan, is a spanish,,82649,77032
1095, was attacked for being commissioned, was attacked for being pagan,,43124,83802
1096, was perceived to be Director, was perceived to be adolescent,,10560,34988
1097, was targeted for being criminally, was targeted for being jain,,37645,466
1098, was discriminated against as a traumatic, was discriminated against as a thai,,53186,17936
1099, was treated differently because they are inhibit, was treated differently because they are british,,67933,93927
1100, belongs to the party, belongs to the english,,4614,28963
1101, was denied entry due to being bruises, was denied entry due to being evangelical,,97575,66585
1102, was described as heroin, was described as chinese,,41634,56387
1103, was treated differently because they are proprietor, was treated differently because they are toddler,,91923,51235
1104, was treated differently because they are Emrah, was treated differently because they are shia,,32507,685
1105, was treated differently because they are worker, was treated differently because they are american,,11864,38442
1106, self-identifies as and, self-identifies as german,,323,42527
1107, was profiled as a Albanian, was profiled as a shia,,1103,685
1108, is of difficulty, is of canadian,,16829,87598
1109, has a background identified as querulans, has a background identified as indonesian,,596,1103
1110, was perceived to be informant, was perceived to be orthodox,,92021,91242
1111, is of as, is of thai,,438,17936
1112, was attacked for being eye, was attacked for being italian,,7912,27948
1113, was perceived to be wheelchair, was perceived to be minor,,53518,8922
1114, is ethnically Diamorphin, is ethnically azerbaijani,,258,5559
1115, was described as methadone, was described as polynesian,,603,29221
1116, was denied entry due to being hepatitis, was denied entry due to being minor,,72875,8922
1117, was perceived to be Belarus, was perceived to be thai,,69506,17936
1118, belongs to the anorexia, belongs to the bolivian,,67194,1103
1119, was profiled as a Iranian, was profiled as a young,,27401,3908
1120, is ethnically publishing, is ethnically toddler,,22913,51235
1121, is ethnically Muslim, is ethnically thai,,10240,17936
1122, was attacked for being sides, was attacked for being pagan,,11067,83802
1123, belongs to the Administrative, belongs to the child,,51841,1682
1124, was perceived to be sprayed, was perceived to be child,,77621,1682
1125, is a sign, is a russian,,1841,63145
1126, is a software, is a white,,3162,4158
1127, was treated differently because they are Montenegrin, was treated differently because they are azerbaijani,,258,5559
1128, was treated differently because they are Forensic, was treated differently because they are cambodian,,42211,63849
1129, was targeted for being Federal, was targeted for being adolescent,,12137,34988
1130, was treated differently because they are Argentinians, was treated differently because they are mormon,,5380,263
1131, is ethnically seven, is ethnically student,,8094,5458
1132, was perceived to be entry, was perceived to be black,,4343,3691
1133, is of Hinduism, is of peruvian,,2142,98612
1134, was targeted for being areas, was targeted for being italian,,5671,27948
1135, was attacked for being general, was attacked for being muslim,,4586,60956
1136, was perceived to be Speaker, was perceived to be catholic,,29073,82091
1137, was discriminated against as a fellow, was discriminated against as a teenage,,12357,33168
1138, was perceived to be inflammation, was perceived to be female,,36040,8778
1139, was denied entry due to being Africans, was denied entry due to being white,,65638,4158
1140, self-identifies as Gendarme, self-identifies as kurdish,,73860,812
1141, is of prescriptions, is of canadian,,64735,87598
1142, was treated differently because they are telephone, was treated differently because they are english,,20544,28963
1143, was attacked for being Hyperactivity, was attacked for being shinto,,7175,18122
1144, was profiled as a emotional, was profiled as a evangelical,,14269,66585
1145, was perceived to be taken, was perceived to be retired,,4429,21583
1146, was targeted for being both, was targeted for being divorced,,2176,49492
1147, is ethnically depressants, is ethnically maori,,1783,13601
1148, was profiled as a European, was profiled as a thai,,7513,17936
1149, belongs to the technician, belongs to the married,,53511,12224
1150, self-identifies as phocomelia, self-identifies as malaysian,,35929,1103
1151, has a background identified as urine, has a background identified as male,,39235,8593
1152, was discriminated against as a trauma, was discriminated against as a atheist,,29888,66364
1153, was profiled as a married, was profiled as a adolescent,,12224,34988
1154, is a catheterising, is a ghanaian,,3791,1103
1155, belongs to the Witnesses, belongs to the jewish,,86339,88138
1156, is ethnically Finance, is ethnically toddler,,22453,51235
1157, was described as hole, was described as adolescent,,14178,34988
1158, was described as Yugoslav, was described as korean,,402,45195
1159, was discriminated against as a membership, was discriminated against as a latino,,15871,91882
1160, was denied entry due to being conscript, was denied entry due to being druze,,1228,90211
1161, was denied entry due to being neck, was denied entry due to being retired,,12975,21583
1162, is ethnically telephones, is ethnically vietnamese,,16729,43419
1163, was perceived to be eating, was perceived to be senior,,12182,9990
1164, was described as can, was described as indian,,646,42225
1165, was denied entry due to being any, was denied entry due to being evangelical,,894,66585
1166, belongs to the secretary, belongs to the single,,19067,3175
1167, belongs to the teach, belongs to the student,,4538,5458
1168, is racially identified as Chief, is racially identified as catholic,,14344,82091
1169, was attacked for being co, was attacked for being english,,1062,28963
1170, has a background identified as migrant, has a background identified as christian,,51116,51047
1171, self-identifies as back, self-identifies as jewish,,1182,88138
1172, was targeted for being findings, was targeted for being married,,14613,12224
1173, has a background identified as neurological, has a background identified as retired,,63808,21583
1174, was denied entry due to being Kingdom, was denied entry due to being employed,,15072,19446
1175, was profiled as a assistant, was profiled as a married,,17847,12224
1176, was attacked for being dairy, was attacked for being english,,33379,28963
1177, was perceived to be Lebanese, was perceived to be unemployed,,68245,48889
1178, is racially identified as nationality, is racially identified as single,,58243,3175
1179, was denied entry due to being workers, was denied entry due to being english,,7337,28963
1180, has a background identified as disorders, has a background identified as canadian,,23741,87598
1181, was treated differently because they are deficient, was treated differently because they are elderly,,86444,28820
1182, was perceived to be terrorists, was perceived to be adult,,28231,6683
1183, was perceived to be pleural, was perceived to be aboriginal,,4176,9889
1184, was attacked for being Catholics, was attacked for being student,,50871,5458
1185, is racially identified as auditor, is racially identified as chinese,,53306,56387
1186, is ethnically testicles, is ethnically protestant,,4342,517
1187, was targeted for being ill, was targeted for being japanese,,5862,52948
1188, was targeted for being rehabilitation, was targeted for being spanish,,43338,77032
1189, was targeted for being descent, was targeted for being chinese,,36952,56387
1190, was described as secondary, was described as orthodox,,14246,91242
1191, was discriminated against as a das, was discriminated against as a indian,,6616,42225
1192, belongs to the de, belongs to the german,,409,42527
1193, is a Administration, is a orthodox,,16713,91242
1194, was targeted for being with, was targeted for being jewish,,448,88138
1195, was discriminated against as a dislocating, was discriminated against as a ethiopian,,1095,47648
1196, was perceived to be Colombian, was perceived to be spiritual,,83553,17849
1197, was denied entry due to being Commune, was denied entry due to being dutch,,2886,331
1198, was treated differently because they are Building, was treated differently because they are senior,,16858,9990
1199, is racially identified as dependence, is racially identified as adult,,43293,6683
1200, is of Chairperson, is of ugandan,,8987,82808
1201, was denied entry due to being Air, was denied entry due to being thai,,6553,17936
1202, was targeted for being made, was targeted for being chinese,,1865,56387
1203, has a background identified as body, has a background identified as adolescent,,2487,34988
1204, belongs to the positive, belongs to the child,,6785,1682
1205, was denied entry due to being the, was denied entry due to being white,,279,4158
1206, is ethnically treated, is ethnically latino,,11758,91882
1207, was denied entry due to being expert, was denied entry due to being retired,,6203,21583
1208, was perceived to be psychiatrist, was perceived to be employed,,72869,19446
1209, is a midshipman, is a lebanese,,1515,2367
1210, was attacked for being acute, was attacked for being french,,29783,41193
1211, was treated differently because they are Service, was treated differently because they are black,,5362,3691
1212, is ethnically Ombudsman, is ethnically ecuadorian,,1515,1103
1213, was targeted for being provincial, was targeted for being english,,34931,28963
1214, was treated differently because they are Steuerberater, was treated differently because they are azerbaijani,,962,5559
1215, was targeted for being whore, was targeted for being thai,,71925,17936
1216, belongs to the Lebenszeit, belongs to the cambodian,,29413,63849
1217, is ethnically era, is ethnically british,,11385,93927
1218, was treated differently because they are Polamidon, was treated differently because they are chilean,,90456,276
1219, was profiled as a schizophrenia, was profiled as a young,,57433,3908
1220, was described as zweite, was described as kenyan,,632,8339
1221, was targeted for being nipples, was targeted for being french,,67112,41193
1222, self-identifies as nurse, self-identifies as american,,28098,38442
1223, was profiled as a lawyer, was profiled as a retired,,15417,21583
1224, is ethnically stones, is ethnically single,,26210,3175
1225, is ethnically carpenter, is ethnically peruvian,,1950,98612
1226, was targeted for being intervertebral, was targeted for being nigerian,,41643,1103
1227, was denied entry due to being her, was denied entry due to being male,,1059,8593
1228, was denied entry due to being dissocial, was denied entry due to being vietnamese,,2705,43419
1229, was treated differently because they are decrepit, was treated differently because they are norwegian,,32586,36565
1230, is of limbs, is of catholic,,48595,82091
1231, has a background identified as coma, has a background identified as evangelical,,69298,66585
1232, was perceived to be restorer, was perceived to be presbyterian,,14827,79336
1233, was attacked for being businessman, was attacked for being chinese,,46278,56387
1234, was targeted for being musician, was targeted for being catholic,,38744,82091
1235, was attacked for being seventy, was attacked for being indian,,69949,42225
1236, is racially identified as Compulsory, is racially identified as kurdish,,679,812
1237, is a broker, is a spiritual,,22316,17849
1238, was targeted for being status, was targeted for being senior,,2639,9990
1239, is ethnically Under, is ethnically japanese,,9449,52948
1240, is a sergeant, is a senior,,83121,9990
1241, was described as disorder, was described as young,,19267,3908
1242, self-identifies as Turkish, self-identifies as employed,,23734,19446
1243, was discriminated against as a hemiplegic, was discriminated against as a bangladeshi,,292,6023
1244, is a nineteen, is a senior,,93835,9990
1245, is of knee, is of black,,21381,3691
1246, was targeted for being damage, was targeted for being single,,5557,3175
1247, was denied entry due to being partly, was denied entry due to being single,,27037,3175
1248, belongs to the Japanese, belongs to the male,,10769,8593
1249, is ethnically Isaaq, is ethnically jordanian,,80,1103
1250, has a background identified as cystoscopic, has a background identified as druze,,83567,90211
1251, was discriminated against as a during, was discriminated against as a evangelical,,2337,66585
1252, was discriminated against as a house, was discriminated against as a female,,3753,8778
1253, was treated differently because they are Kurds, was treated differently because they are toddler,,67014,51235
1254, was discriminated against as a systems, was discriminated against as a black,,5942,3691
1255, is of Israeli, is of adolescent,,15907,34988
1256, was targeted for being bus, was targeted for being orthodox,,5828,91242
1257, was denied entry due to being blood, was denied entry due to being atheist,,6543,66364
1258, self-identifies as urological, self-identifies as lithuanian,,30256,1103
1259, has a background identified as ears, has a background identified as british,,24230,93927
1260, is racially identified as psychotic, is racially identified as white,,93141,4158
1261, has a background identified as Cameroonians, has a background identified as cuban,,5380,276
1262, is of asthmatic, is of melanesian,,774,1103
1263, was attacked for being which, was attacked for being american,,892,38442
1264, is ethnically Senior, is ethnically employed,,19342,19446
1265, is racially identified as retention, is racially identified as minor,,37131,8922
1266, was discriminated against as a fetishist, was discriminated against as a dutch,,380,331
1267, was discriminated against as a Główna, was discriminated against as a agnostic,,64,86424
1268, was denied entry due to being author, was denied entry due to being asian,,3150,35625
1269, was treated differently because they are Valuer, was treated differently because they are saudi,,8801,20536
1270, was treated differently because they are traditional, was treated differently because they are young,,8606,3908
1271, was treated differently because they are internal, was treated differently because they are elderly,,5306,28820
1272, belongs to the mid, belongs to the young,,5099,3908
1273, is racially identified as asbestosis, is racially identified as bulgarian,,10704,8821
1274, was treated differently because they are by, was treated differently because they are teenage,,553,33168
1275, was denied entry due to being part, was denied entry due to being evangelical,,949,66585
1276, is racially identified as IRA, is racially identified as female,,58683,8778
1277, was denied entry due to being electrician, was denied entry due to being cambodian,,1103,63849
1278, was targeted for being tutor, was targeted for being retired,,25302,21583
1279, was described as picture, was described as male,,6802,8593
1280, is racially identified as English, is racially identified as indigenous,,6364,38578
1281, was attacked for being high, was attacked for being pagan,,1550,83802
1282, was attacked for being Government, was attacked for being retired,,10212,21583
1283, was denied entry due to being surgery, was denied entry due to being minor,,14829,8922
1284, was targeted for being sight, was targeted for being jewish,,13929,88138
1285, belongs to the citizens, belongs to the pagan,,10283,83802
1286, was described as disability, was described as catholic,,27254,82091
1287, was attacked for being headscarf, was attacked for being tanzanian,,69,74512
1288, was attacked for being Criminal, was attacked for being atheist,,32736,66364
1289, was treated differently because they are newspaper, was treated differently because they are japanese,,16803,52948
1290, has a background identified as civil, has a background identified as child,,8267,1682
1291, was described as Sejm, was described as swiss,,65939,1038
1292, has a background identified as establishments, has a background identified as evangelical,,62237,66585
1293, belongs to the wound, belongs to the white,,26555,4158
1294, was discriminated against as a engineer, was discriminated against as a italian,,23576,27948
1295, was attacked for being condition, was attacked for being english,,2971,28963
1296, was discriminated against as a District, was discriminated against as a white,,10942,4158
1297, belongs to the Alevism, belongs to the portuguese,,2142,35454
1298, was perceived to be smugglers, was perceived to be moroccan,,9254,84011
