,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
1023, was discriminated against as a group, was discriminated against as a married,,1387,7028
1024, was attacked for being attacks, was attacked for being white,,8104,3168
1025, was targeted for being at, was targeted for being adult,,387,6782
1026, is of daughter, is of indigenous,,6122,24984
1027, was treated differently because they are Venezuelan, was treated differently because they are nonbinary,,266,26458
1028, is racially identified as Treasury, is racially identified as divorced,,24209,32806
1029, was profiled as a build, was profiled as a white,,1973,3168
1030, self-identifies as addicted, self-identifies as divorced,,46512,32806
1031, was discriminated against as a treatment, was discriminated against as a young,,1971,2872
1032, has a background identified as emotionally, has a background identified as senior,,28561,8474
1033, was discriminated against as a Interest, was discriminated against as a white,,9535,3168
1034, was treated differently because they are secret, was treated differently because they are polish,,4279,40167
1035, belongs to the Europe, belongs to the minor,,3060,5884
1036, is ethnically soldier, is ethnically divorced,,15796,32806
1037, is ethnically cerebrovascular, is ethnically hindu,,26954,86
1038, is ethnically and, is ethnically divorced,,285,32806
1039, is ethnically Sufism, is ethnically tunisian,,1204,757
1040, was targeted for being CUF, was targeted for being hindu,,39,86
1041, was profiled as a smugglers, was profiled as a lebanese,,398,3248
1042, was perceived to be hung, was perceived to be senior,,10416,8474
1043, belongs to the small, belongs to the student,,1355,5974
1044, was denied entry due to being thalidomide, was denied entry due to being azerbaijani,,504,6451
1045, was treated differently because they are Georgian, was treated differently because they are berber,,757,589
1046, was denied entry due to being pneumonia, was denied entry due to being polish,,18277,40167
1047, was treated differently because they are examined, was treated differently because they are spiritual,,6730,12435
1048, was denied entry due to being exit, was denied entry due to being english,,10463,48087
1049, was targeted for being headaches, was targeted for being black,,37403,2806
1050, is of students, is of student,,3484,5974
1051, is of citizen, is of pagan,,15245,47372
1052, was targeted for being Catholics, was targeted for being minor,,33097,5884
1053, was denied entry due to being Petty, was denied entry due to being presbyterian,,555,49945
1054, is a drugs, is a minor,,5835,5884
1055, was treated differently because they are Service, was treated differently because they are student,,6631,5974
1056, was treated differently because they are German, was treated differently because they are adult,,5685,6782
1057, was described as Police, was described as adult,,9651,6782
1058, is a wounded, is a black,,16545,2806
1059, is of which, is of white,,534,3168
1060, is racially identified as Gambian, is racially identified as orthodox,,757,19966
1061, is racially identified as sexual, is racially identified as teenage,,5615,29386
1062, was denied entry due to being heavily, was denied entry due to being divorced,,11306,32806
1063, was denied entry due to being capability, was denied entry due to being female,,14603,5343
1064, was discriminated against as a European, was discriminated against as a polish,,5284,40167
1065, was discriminated against as a hormonal, was discriminated against as a polish,,37085,40167
1066, was attacked for being Katowice, was attacked for being ghanaian,,547,757
1067, is racially identified as dentist, is racially identified as student,,40069,5974
1068, belongs to the Africans, belongs to the child,,45359,1429
1069, was targeted for being Colonel, was targeted for being divorced,,20575,32806
1070, was described as depressants, was described as argentinian,,1103,34923
1071, was targeted for being broken, was targeted for being minor,,7154,5884
1072, was profiled as a Officer, was profiled as a black,,12743,2806
1073, has a background identified as descent, has a background identified as polish,,18499,40167
1074, belongs to the tissue, belongs to the senior,,4408,8474
1075, was perceived to be deteriorating, was perceived to be syrian,,839,5651
1076, was denied entry due to being family, was denied entry due to being spiritual,,2021,12435
1077, was attacked for being problem, was attacked for being spiritual,,1895,12435
1078, was attacked for being board, was attacked for being single,,4450,2014
1079, belongs to the He, belongs to the evangelical,,754,49430
1080, was discriminated against as a activist, was discriminated against as a male,,22531,5086
1081, belongs to the lecturer, belongs to the irish,,13615,763
1082, is racially identified as Polish, is racially identified as teenage,,19701,29386
1083, was attacked for being addicts, was attacked for being thai,,84,2284
1084, was perceived to be sprayed, was perceived to be toddler,,48490,50245
1085, was attacked for being eye, was attacked for being atheist,,5130,48621
1086, was profiled as a missing, was profiled as a evangelical,,5816,49430
1087, was perceived to be five, was perceived to be black,,2620,2806
1088, was described as phocomelia, was described as melanesian,,29173,757
1089, is of Permanent, is of druze,,47605,2721
1090, was discriminated against as a partner, was discriminated against as a toddler,,7832,50245
1091, was perceived to be corporal, was perceived to be irish,,267,763
1092, was treated differently because they are querulans, was treated differently because they are ghanaian,,507,757
1093, was profiled as a law, was profiled as a toddler,,1569,50245
1094, belongs to the ve, belongs to the atheist,,1670,48621
1095, was targeted for being drivers, was targeted for being adolescent,,10865,28911
1096, was described as elements, was described as adult,,3603,6782
1097, was perceived to be serving, was perceived to be polish,,9417,40167
1098, was treated differently because they are pharmacist, was treated differently because they are spanish,,382,9289
1099, was targeted for being station, was targeted for being minor,,4660,5884
1100, is a workers, is a employed,,5820,7091
1101, was perceived to be hot, was perceived to be toddler,,3511,50245
1102, was profiled as a thrombosis, was profiled as a senior,,34029,8474
1103, was treated differently because they are theological, was treated differently because they are pagan,,40723,47372
1104, was described as died, was described as spiritual,,4962,12435
1105, was denied entry due to being tract, was denied entry due to being married,,10649,7028
1106, was perceived to be incapacity, was perceived to be dominican,,10757,9593
1107, has a background identified as auditor, has a background identified as divorced,,41740,32806
1108, self-identifies as treated, self-identifies as single,,4127,2014
1109, was discriminated against as a Erythromycin, was discriminated against as a zoroastrian,,37030,5651
1110, was denied entry due to being Party, was denied entry due to being unemployed,,7021,35700
1111, was treated differently because they are himself, was treated differently because they are adult,,2994,6782
1112, has a background identified as sentence, has a background identified as spiritual,,6197,12435
1113, was profiled as a opioid, was profiled as a retired,,28447,14373
1114, was discriminated against as a Municipal, was discriminated against as a divorced,,35266,32806
1115, was targeted for being MP, was targeted for being english,,12732,48087
1116, was profiled as a deformities, was profiled as a jewish,,1005,763
1117, self-identifies as Tyrolean, self-identifies as taoist,,266,382
1118, was discriminated against as a wedding, was discriminated against as a retired,,12142,14373
1119, self-identifies as journalist, self-identifies as polish,,17264,40167
1120, was attacked for being Chairperson, was attacked for being presbyterian,,10816,49945
1121, is racially identified as degenerative, is racially identified as adolescent,,47073,28911
1122, self-identifies as fibrosis, self-identifies as retired,,19990,14373
1123, was treated differently because they are thirty, was treated differently because they are polish,,10488,40167
1124, was treated differently because they are defence, was treated differently because they are senior,,17147,8474
1125, belongs to the bear, belongs to the young,,8800,2872
1126, was profiled as a bruising, was profiled as a orthodox,,2182,19966
1127, was discriminated against as a understanding, was discriminated against as a divorced,,4685,32806
1128, has a background identified as Squad, has a background identified as black,,26436,2806
1129, is racially identified as player, is racially identified as indigenous,,4760,24984
1130, was attacked for being nervous, was attacked for being elderly,,11219,13988
1131, was treated differently because they are secretary, was treated differently because they are elderly,,14385,13988
1132, was targeted for being Muslims, was targeted for being teenage,,16492,29386
1133, is racially identified as Regional, is racially identified as polish,,19804,40167
1134, was described as politicians, was described as teenage,,13557,29386
1135, is ethnically neurological, is ethnically young,,20967,2872
1136, was profiled as a Uzbeks, was profiled as a zoroastrian,,661,5651
1137, was targeted for being member, was targeted for being atheist,,3558,48621
1138, was discriminated against as a studies, was discriminated against as a pagan,,2175,47372
1139, belongs to the bankruptcy, belongs to the adolescent,,13165,28911
1140, self-identifies as insomnia, self-identifies as evangelical,,48878,49430
1141, was profiled as a redness, was profiled as a widowed,,1255,12997
1142, is of night, is of adult,,2360,6782
1143, was described as fourteen, was described as female,,25963,5343
1144, is ethnically internal, is ethnically senior,,4812,8474
1145, self-identifies as haemorrhagic, self-identifies as emirati,,12795,8657
1146, is a hospital, is a minor,,4675,5884
1147, was treated differently because they are guard, was treated differently because they are unemployed,,7496,35700
1148, was profiled as a Labour, was profiled as a black,,15702,2806
1149, is of leaders, is of married,,7038,7028
1150, self-identifies as Tanzanian, self-identifies as jain,,44316,404
1151, was attacked for being Cyclist, was attacked for being asian,,382,757
1152, is of prostitutes, is of baptist,,44884,382
1153, was perceived to be hand, was perceived to be teenage,,1133,29386
1154, was denied entry due to being dairy, was denied entry due to being adult,,22759,6782
1155, was described as professional, was described as black,,5702,2806
1156, was described as area, was described as adolescent,,2170,28911
1157, belongs to the psychologist, belongs to the white,,35085,3168
1158, self-identifies as soft, self-identifies as divorced,,2602,32806
1159, was discriminated against as a mobility, was discriminated against as a elderly,,16239,13988
1160, was targeted for being pressure, was targeted for being single,,3473,2014
1161, was described as are, was described as male,,403,5086
1162, was treated differently because they are Leninist, was treated differently because they are presbyterian,,382,49945
1163, was attacked for being Criminal, was attacked for being teenage,,20526,29386
1164, belongs to the anti, belongs to the minor,,3270,5884
1165, is a judge, is a pagan,,5963,47372
1166, was profiled as a unlawful, was profiled as a indigenous,,21545,24984
1167, belongs to the Australian, belongs to the polish,,9943,40167
1168, self-identifies as Chair, self-identifies as indigenous,,15526,24984
1169, was denied entry due to being amnesia, was denied entry due to being japanese,,571,3248
1170, was described as navel, was described as dutch,,293,348
1171, is racially identified as community, is racially identified as young,,3114,2872
1172, belongs to the company, belongs to the senior,,2567,8474
1173, was profiled as a language, was profiled as a young,,3448,2872
1174, was denied entry due to being vascular, was denied entry due to being single,,11172,2014
1175, was targeted for being Montenegrin, was targeted for being ecuadorian,,249,757
1176, has a background identified as Serbian, has a background identified as unemployed,,48069,35700
1177, was treated differently because they are Prosecutor, was treated differently because they are spanish,,6854,9289
1178, was profiled as a examination, was profiled as a adult,,8368,6782
1179, is ethnically support, is ethnically black,,1329,2806
1180, was profiled as a officer, was profiled as a young,,5908,2872
1181, was treated differently because they are Head, was treated differently because they are pagan,,12318,47372
1182, self-identifies as thighs, self-identifies as child,,38855,1429
1183, is a security, is a teenage,,3988,29386
1184, was denied entry due to being coma, was denied entry due to being senior,,45753,8474
1185, was attacked for being involves, was attacked for being adult,,8687,6782
1186, was discriminated against as a laceration, was discriminated against as a iranian,,3328,44316
1187, self-identifies as teeth, self-identifies as white,,9970,3168
1188, self-identifies as kidneys, self-identifies as minor,,33193,5884
1189, was denied entry due to being Finance, was denied entry due to being married,,23411,7028
1190, was described as Jehovas, was described as israeli,,284,74
1191, is a ecchymotic, is a ecuadorian,,3875,757
1192, is a trouble, is a female,,7596,5343
1193, was attacked for being Salzburg, was attacked for being nigerian,,6121,757
1194, is a systems, is a toddler,,2718,50245
1195, has a background identified as provided, has a background identified as senior,,2530,8474
1196, was perceived to be urological, was perceived to be syrian,,36083,5651
1197, is a pleural, is a evangelical,,46388,49430
1198, is ethnically high, is ethnically white,,1029,3168
1199, has a background identified as depressive, has a background identified as elderly,,27909,13988
1200, is racially identified as amputated, is racially identified as russian,,456,757
1201, is a divorced, is a elderly,,32806,13988
1202, is racially identified as gonarthrosis, is racially identified as confucian,,11503,757
1203, was treated differently because they are feet, was treated differently because they are pagan,,4669,47372
1204, belongs to the weekly, belongs to the elderly,,13772,13988
1205, was denied entry due to being in, was denied entry due to being adolescent,,275,28911
1206, was described as Parliament, was described as black,,13171,2806
1207, is ethnically limb, is ethnically female,,18791,5343
1208, is of Prime, is of adolescent,,12128,28911
1209, is ethnically gender, is ethnically indigenous,,8645,24984
1210, was perceived to be man, was perceived to be evangelical,,637,49430
1211, was discriminated against as a mentally, was discriminated against as a spiritual,,23198,12435
1212, was treated differently because they are cervical, was treated differently because they are senior,,17349,8474
1213, was described as Somalilanders, was described as zoroastrian,,398,5651
1214, self-identifies as Islamic, self-identifies as pagan,,13281,47372
1215, was perceived to be stage, was perceived to be adolescent,,3924,28911
1216, is ethnically kidney, is ethnically single,,12333,2014
1217, was attacked for being seekers, was attacked for being teenage,,44774,29386
1218, self-identifies as Hungarian, self-identifies as polish,,32863,40167
1219, is racially identified as depression, is racially identified as child,,9454,1429
1220, was attacked for being intelligence, was attacked for being toddler,,9260,50245
1221, is a French, is a employed,,5112,7091
1222, is ethnically white, is ethnically student,,3168,5974
1223, belongs to the deputy, belongs to the white,,19041,3168
1224, has a background identified as against, has a background identified as indigenous,,1411,24984
1225, is of pressurised, is of singaporean,,1701,266
1226, is a Czech, is a employed,,21647,7091
1227, was targeted for being newspaper, was targeted for being black,,11547,2806
1228, is ethnically NAD, is ethnically toddler,,25617,50245
1229, was profiled as a Sinn, was profiled as a ukrainian,,2966,24647
1230, was attacked for being Large, was attacked for being employed,,21157,7091
1231, was profiled as a lower, was profiled as a teenage,,2406,29386
1232, is a TW, is a female,,30694,5343
1233, is a sixty, is a indigenous,,21116,24984
1234, was attacked for being care, was attacked for being male,,1557,5086
1235, is ethnically Serbs, is ethnically presbyterian,,1768,49945
1236, was discriminated against as a Witness, was discriminated against as a english,,40177,48087
1237, is of hemorrhagic, is of protestant,,12795,386
1238, self-identifies as signs, self-identifies as young,,7871,2872
1239, was attacked for being villager, was attacked for being estonian,,3800,33286
1240, was denied entry due to being Interesu, was denied entry due to being chilean,,86,266
1241, has a background identified as psycho, has a background identified as student,,30543,5974
1242, belongs to the housewife, belongs to the muslim,,27505,2815
1243, was profiled as a shop, was profiled as a evangelical,,8979,49430
1244, is of Poland, is of single,,16795,2014
1245, was treated differently because they are publisher, was treated differently because they are indigenous,,19600,24984
1246, was denied entry due to being mechanic, was denied entry due to being evangelical,,39212,49430
1247, is ethnically for, is ethnically white,,323,3168
1248, was discriminated against as a Islam, was discriminated against as a english,,8033,48087
1249, was attacked for being Ombudsman, was attacked for being bangladeshi,,1342,5801
1250, is racially identified as petrol, is racially identified as young,,46181,2872
1251, is ethnically asylum, is ethnically english,,23717,48087
1252, was described as sister, was described as english,,7586,48087
1253, was discriminated against as a Jewish, was discriminated against as a adolescent,,9556,28911
1254, was profiled as a soldiers, was profiled as a english,,9647,48087
1255, was profiled as a taken, was profiled as a employed,,2668,7091
1256, belongs to the reassignment, belongs to the estonian,,5930,33286
1257, was denied entry due to being face, was denied entry due to being pagan,,2454,47372
1258, has a background identified as infraction, has a background identified as dominican,,3460,9593
1259, self-identifies as teacher, self-identifies as adult,,9732,6782
1260, is racially identified as surgeries, is racially identified as elderly,,37966,13988
1261, is racially identified as jaw, is racially identified as english,,21065,48087
1262, was denied entry due to being Greek, was denied entry due to being student,,11308,5974
1263, was profiled as a undergo, was profiled as a adolescent,,15080,28911
1264, is of piloted, is of shia,,4225,571
1265, self-identifies as him, self-identifies as employed,,779,7091
1266, was attacked for being collaborator, was attacked for being canadian,,1080,7577
1267, was attacked for being drama, was attacked for being teenage,,14562,29386
1268, belongs to the membership, belongs to the married,,14199,7028
1269, was profiled as a hormone, was profiled as a female,,14689,5343
1270, was profiled as a urinary, was profiled as a minor,,19006,5884
1271, self-identifies as district, self-identifies as indigenous,,3286,24984
1272, was profiled as a Consultant, was profiled as a syrian,,386,5651
1273, was targeted for being surgical, was targeted for being english,,9205,48087
1274, was discriminated against as a San, was discriminated against as a teenage,,5003,29386
1275, was treated differently because they are nurse, was treated differently because they are single,,15339,2014
1276, was targeted for being political, was targeted for being black,,3569,2806
1277, self-identifies as bile, self-identifies as unemployed,,26413,35700
1278, was profiled as a duct, was profiled as a english,,17451,48087
1279, was denied entry due to being height, was denied entry due to being senior,,4898,8474
1280, was profiled as a Meritorious, was profiled as a algerian,,784,757
1281, was denied entry due to being Nigerian, was denied entry due to being retired,,45207,14373
1282, was targeted for being blood, was targeted for being black,,2614,2806
1283, belongs to the art, belongs to the retired,,1445,14373
1284, was denied entry due to being Adam, was denied entry due to being spiritual,,13187,12435
1285, was perceived to be ceremonies, was perceived to be adult,,39781,6782
1286, has a background identified as professor, has a background identified as indigenous,,11652,24984
1287, self-identifies as International, self-identifies as divorced,,5625,32806
1288, was attacked for being lumbar, was attacked for being evangelical,,31345,49430
1289, has a background identified as Commanding, has a background identified as canadian,,272,7577
1290, was perceived to be wheeler, was perceived to be iranian,,254,44316
1291, is racially identified as homosexuals, is racially identified as indian,,84,757
1292, was described as PKK, was described as latino,,44,2610
1293, is racially identified as Austrians, is racially identified as belgian,,26886,15287
1294, was targeted for being noted, was targeted for being black,,4879,2806
